gene,logfoldchange,pval_adj,score
ENSG00000231535,0.08734061,1.0,0.77490306
ENSG00000223351,0.08682897,1.0,0.018474517
ENSG00000099250,0.08633978,1.0,1.2528673
ENSG00000188641,0.08566341,1.0,1.018911
ENSG00000132704,0.085581295,1.0,0.02512228
ENSG00000241343,0.08552271,1.0,0.9478322
ENSG00000165181,0.08512789,1.0,1.1898876
ENSG00000248429,0.084723644,1.0,0.79385465
ENSG00000284999,0.08462455,1.0,0.09815495
ENSG00000089009,0.0840993,1.0,1.0521686
ENSG00000206199,0.08399878,1.0,1.1002901
ENSG00000111371,0.083061725,1.0,0.25539395
ENSG00000139173,0.08269438,1.0,1.0570049
ENSG00000257242,0.08258844,1.0,0.4017952
ENSG00000179388,0.08227589,1.0,0.12529561
ENSG00000102760,0.08159381,1.0,0.18499109
ENSG00000137812,0.08112835,1.0,0.124747336
ENSG00000169122,0.0803336,1.0,0.942066
ENSG00000169508,0.07970301,1.0,0.70668924
ENSG00000254538,0.079437986,1.0,0.54722494
ENSG00000167996,0.07942161,1.0,1.13308
ENSG00000145335,0.07918344,1.0,0.55144846
ENSG00000120278,0.07917926,1.0,0.37537348
ENSG00000118922,0.078625195,1.0,0.93979234
ENSG00000211694,0.07826095,1.0,0.0070831524
ENSG00000225689,0.07818432,1.0,0.75339156
ENSG00000087116,0.07796547,1.0,0.15363091
ENSG00000149256,0.077906154,1.0,0.96269864
ENSG00000157483,0.07742813,1.0,1.0516593
ENSG00000124882,0.077285394,1.0,0.0017012467
ENSG00000145649,0.0771189,1.0,0.017732741
ENSG00000150636,0.07695279,1.0,0.58031726
ENSG00000257748,0.076703385,1.0,0.014537193
ENSG00000237484,0.076637186,1.0,1.1097046
ENSG00000177675,0.076537974,1.0,0.79739153
ENSG00000147872,0.07638315,1.0,0.43618566
ENSG00000075673,0.07587998,1.0,0.005122553
ENSG00000141293,0.075240895,1.0,0.086614415
ENSG00000138135,0.07412307,1.0,0.28487417
ENSG00000152128,0.07395082,1.0,1.0536468
ENSG00000133106,0.073383965,1.0,0.87241167
ENSG00000196684,0.07286174,1.0,0.06283325
ENSG00000074966,0.072645925,1.0,0.21723281
ENSG00000224467,0.07244535,1.0,0.13775797
ENSG00000117154,0.07182928,1.0,0.5999246
ENSG00000064655,0.071180046,1.0,0.35559818
ENSG00000257335,0.0708856,1.0,0.48807234
ENSG00000171044,0.0703819,1.0,1.2801895
ENSG00000100629,0.0693783,1.0,0.7903903
ENSG00000285691,0.06929211,1.0,-0.0034992467
ENSG00000287291,0.06916675,1.0,0.1664131
ENSG00000087086,0.06860004,1.0,1.7376904
ENSG00000223685,0.06859648,1.0,0.3129568
ENSG00000110848,0.0684827,1.0,0.29201373
ENSG00000118181,0.06834734,1.0,0.85370463
ENSG00000170458,0.06807155,1.0,0.9879204
ENSG00000186468,0.067988135,1.0,0.85360926
ENSG00000258561,0.06775395,1.0,0.18643299
ENSG00000166710,0.06767392,1.0,0.66432875
ENSG00000171889,0.06767011,1.0,0.5634244
ENSG00000122547,0.067241035,1.0,0.615725
ENSG00000146555,0.06708421,1.0,0.7799987
ENSG00000274536,0.06637128,1.0,0.83920103
ENSG00000105835,0.0658076,1.0,0.6436249
ENSG00000159189,0.06578607,1.0,0.9256045
ENSG00000105697,0.06527621,1.0,0.70089215
ENSG00000148200,0.06508891,1.0,0.71827817
ENSG00000145428,0.063874364,1.0,0.46928605
ENSG00000177600,0.063637,1.0,0.67262
ENSG00000267586,0.06355884,1.0,0.25444523
ENSG00000229140,0.06345086,1.0,0.54382515
ENSG00000168685,0.06327715,1.0,0.046053257
ENSG00000251513,0.062904716,1.0,0.27675226
ENSG00000248801,0.062837556,1.0,0.02781928
ENSG00000232878,0.06282608,1.0,0.5692027
ENSG00000105810,0.06247527,1.0,0.66790056
ENSG00000112182,0.062018115,1.0,0.25262707
ENSG00000185261,0.06191307,1.0,0.6349493
ENSG00000229117,0.061814956,1.0,1.1982367
ENSG00000139223,0.06177856,1.0,0.002366426
ENSG00000130203,0.061440162,1.0,0.65047824
ENSG00000049192,0.061334033,1.0,0.11723148
ENSG00000248874,0.060965613,1.0,0.24274881
ENSG00000223653,0.060030024,1.0,0.16706349
ENSG00000177954,0.059898756,1.0,0.7602584
ENSG00000184903,0.05974655,1.0,0.9880373
ENSG00000233927,0.05898295,1.0,0.96859795
ENSG00000153563,0.058202576,1.0,0.022153832
ENSG00000145431,0.057820704,1.0,0.8484652
ENSG00000242258,0.057330836,1.0,0.11450492
ENSG00000100316,0.057309665,1.0,0.9248681
ENSG00000158467,0.056617703,1.0,0.8725218
ENSG00000198727,0.056419358,1.0,0.5790044
ENSG00000145703,0.05629809,1.0,0.5599278
ENSG00000224957,0.055913456,1.0,0.3594522
ENSG00000116678,0.05468526,1.0,0.5211808
ENSG00000225528,0.054047454,1.0,-0.008256287
ENSG00000251003,0.053264778,1.0,0.4108887
ENSG00000125148,0.053235732,1.0,0.3968877
ENSG00000135218,0.05315153,1.0,0.091241114
ENSG00000143919,0.05298912,1.0,0.7983604
ENSG00000286093,0.052950066,1.0,0.0023637384
ENSG00000114423,0.052089263,1.0,0.64207417
ENSG00000170153,0.051947843,1.0,0.7773931
ENSG00000100644,0.051437464,1.0,0.8314178
ENSG00000099725,0.050550718,1.0,0.44156355
ENSG00000171132,0.04909044,1.0,0.8577925
ENSG00000010803,0.049051095,1.0,0.82234716
ENSG00000096060,0.04741012,1.0,0.54334134
ENSG00000258168,0.047405675,1.0,0.5085814
ENSG00000183878,0.047285203,1.0,0.46605155
ENSG00000164830,0.04722148,1.0,0.21230108
ENSG00000205056,0.0471737,1.0,0.28286383
ENSG00000152270,0.04554715,1.0,0.27571216
ENSG00000175445,0.045306485,1.0,0.07766876
ENSG00000171791,0.045127805,1.0,0.67131114
ENSG00000251363,0.043163143,1.0,0.020408241
ENSG00000285219,0.04296827,1.0,0.33514425
ENSG00000249534,0.04280357,1.0,0.06303751
ENSG00000249867,0.04269852,1.0,0.4018745
ENSG00000115268,0.04237103,1.0,0.436871
ENSG00000026751,0.042265523,1.0,0.016816271
ENSG00000154229,0.04191381,1.0,0.6067511
ENSG00000152518,0.041773956,1.0,0.6654025
ENSG00000285572,0.041703656,1.0,0.10426922
ENSG00000172809,0.040471487,1.0,0.4090168
ENSG00000154309,0.04033744,1.0,0.24204198
ENSG00000249738,0.040169884,1.0,0.51534337
ENSG00000176463,0.04001259,1.0,0.23589948
ENSG00000112212,0.039765492,1.0,-0.0062983753
ENSG00000159267,0.039653998,1.0,0.49892753
ENSG00000158813,0.039391063,1.0,0.5754218
ENSG00000105372,0.03874988,1.0,1.1435683
ENSG00000104447,0.03850897,1.0,0.79029495
ENSG00000134242,0.038488965,1.0,0.03816114
ENSG00000173482,0.038085617,1.0,0.5552313
ENSG00000229956,0.037675712,1.0,0.22370856
ENSG00000153936,0.03763674,1.0,0.5168699
ENSG00000130208,0.037232365,1.0,0.40705216
ENSG00000159674,0.03715304,1.0,0.064842224
ENSG00000229267,0.03712888,1.0,0.043891087
ENSG00000173436,0.037094917,1.0,0.35364026
ENSG00000285755,0.036980685,1.0,0.25801167
ENSG00000132002,0.036831472,1.0,0.15831538
ENSG00000124496,0.036553286,1.0,0.48248753
ENSG00000142937,0.03585259,1.0,0.4795406
ENSG00000151136,0.03582853,1.0,0.13694364
ENSG00000133048,0.035692334,1.0,0.15523271
ENSG00000169071,0.035431918,1.0,0.108917415
ENSG00000158169,0.035044987,1.0,0.32904208
ENSG00000182185,0.034787755,1.0,1.025763
ENSG00000178538,0.034697995,1.0,0.22791867
ENSG00000247199,0.034472395,1.0,0.26895016
ENSG00000121297,0.033775147,1.0,0.18303318
ENSG00000288016,0.033690784,1.0,0.14737688
ENSG00000165409,0.033632495,1.0,0.27325568
ENSG00000167081,0.03353711,1.0,0.65980417
ENSG00000106211,0.033183236,1.0,0.26888028
ENSG00000204634,0.032962147,1.0,0.58788687
ENSG00000287555,0.032751862,1.0,0.27678853
ENSG00000250938,0.032474335,1.0,0.22526065
ENSG00000137818,0.032186396,1.0,0.4782035
ENSG00000263787,0.031278472,1.0,-0.0003332616
ENSG00000135048,0.030986167,1.0,0.28955325
ENSG00000108700,0.03078448,1.0,-0.0097828405
ENSG00000286618,0.030364832,1.0,0.2917275
ENSG00000250125,0.030325452,1.0,0.78667206
ENSG00000275417,0.030017253,1.0,-0.0062983753
ENSG00000133119,0.029958384,1.0,0.2107127
ENSG00000184178,0.029890625,1.0,0.24313448
ENSG00000008517,0.029708343,1.0,9.137818e-05
ENSG00000236204,0.02933306,1.0,0.18934096
ENSG00000249464,0.029252099,1.0,0.26863572
ENSG00000152953,0.0292158,1.0,0.5326515
ENSG00000258526,0.028264577,1.0,0.3158836
ENSG00000228340,0.028203843,1.0,0.03057675
ENSG00000227110,0.028069127,1.0,0.21161036
ENSG00000133112,0.0276498,1.0,0.075037606
ENSG00000140563,0.027172998,1.0,0.06567538
ENSG00000215421,0.027101226,1.0,0.4999972
ENSG00000287733,0.02702385,1.0,0.056215048
ENSG00000285079,0.026662985,1.0,-0.008256287
ENSG00000254186,0.026611144,1.0,0.058687635
ENSG00000102755,0.026535852,1.0,0.1444474
ENSG00000265972,0.026342155,1.0,0.2685309
ENSG00000176658,0.026053147,1.0,0.27369913
ENSG00000154274,0.02581816,1.0,0.23012385
ENSG00000141376,0.025231823,1.0,0.4064152
ENSG00000170417,0.024908286,1.0,0.026144909
ENSG00000256995,0.02433372,1.0,0.1516273
ENSG00000112297,0.024053637,1.0,0.07736506
ENSG00000108691,0.024031445,1.0,0.048027296
ENSG00000226272,0.023947923,1.0,0.12235807
ENSG00000136942,0.022177123,1.0,0.3159293
ENSG00000152315,0.022147525,1.0,-0.16913831
ENSG00000144455,0.02190099,1.0,0.44858623
ENSG00000227028,0.021840412,1.0,0.35583335
ENSG00000236548,0.021837205,1.0,0.071076095
ENSG00000236256,0.021706386,1.0,0.21409772
ENSG00000172264,0.021289967,1.0,0.19466911
ENSG00000143333,0.021229615,1.0,0.14074928
ENSG00000228655,0.020657403,1.0,0.22337933
ENSG00000147488,0.020344447,1.0,0.039922856
ENSG00000186047,0.020300323,1.0,0.16090487
ENSG00000253778,0.01940992,1.0,-0.0062983753
ENSG00000287616,0.019370005,1.0,0.286226
ENSG00000067798,0.019207437,1.0,-0.33073795
ENSG00000281357,0.018640975,1.0,0.15920094
ENSG00000158321,0.018094024,1.0,0.46342173
ENSG00000136717,0.017895682,1.0,0.09723041
ENSG00000231131,0.017891804,1.0,-0.38182372
ENSG00000118785,0.017434388,1.0,0.30148616
ENSG00000143947,0.017309854,1.0,0.2600408
ENSG00000164136,0.017019404,1.0,0.13559178
ENSG00000114541,0.016739793,1.0,-0.3620457
ENSG00000120129,0.016226538,1.0,0.16401307
ENSG00000122574,0.016204191,1.0,0.13547352
ENSG00000255968,0.015926005,1.0,0.1724763
ENSG00000115738,0.015562145,1.0,0.13902652
ENSG00000154217,0.015555105,1.0,0.113388225
ENSG00000137727,0.015423881,1.0,0.122629516
ENSG00000148737,0.015223902,1.0,0.051625982
ENSG00000115592,0.015097191,1.0,-0.0063010626
ENSG00000019169,0.015030954,1.0,0.020709252
ENSG00000231969,0.014834724,1.0,0.100102104
ENSG00000125246,0.014609476,1.0,0.09647654
ENSG00000108298,0.014598818,1.0,0.19711348
ENSG00000198763,0.01459756,1.0,0.22447722
ENSG00000174473,0.013844758,1.0,0.1525478
ENSG00000124635,0.013661653,1.0,-0.00273597
ENSG00000116741,0.01350357,1.0,0.038300894
ENSG00000169432,0.013423655,1.0,-0.0134702185
ENSG00000128016,0.01329818,1.0,0.1749368
ENSG00000174944,0.013072103,1.0,0.08592236
ENSG00000158270,0.012999379,1.0,0.08586189
ENSG00000107643,0.012897508,1.0,-0.025792835
ENSG00000188511,0.012406548,1.0,0.21943663
ENSG00000163590,0.011964063,1.0,0.13102555
ENSG00000167526,0.0115880035,1.0,0.08417811
ENSG00000151090,0.011368362,1.0,0.42626038
ENSG00000237978,0.011056508,1.0,0.060288098
ENSG00000163297,0.010799622,1.0,-0.012814445
ENSG00000204472,0.010632319,1.0,0.060285408
ENSG00000006747,0.010629946,1.0,0.44668877
ENSG00000258733,0.010618092,1.0,0.12701029
ENSG00000128573,0.010608348,1.0,0.0066141677
ENSG00000172985,0.009861105,1.0,0.44352818
ENSG00000168209,0.009496747,1.0,0.065801695
ENSG00000221869,0.009350511,1.0,-0.015574604
ENSG00000115183,0.009348879,1.0,0.17841858
ENSG00000275119,0.009227548,1.0,-0.006796924
ENSG00000198886,0.008894918,1.0,0.09068478
ENSG00000224968,0.008769286,1.0,0.034856744
ENSG00000137501,0.008699258,1.0,0.02673618
ENSG00000257261,0.008675266,1.0,0.07080196
ENSG00000129084,0.008552625,1.0,0.009471079
ENSG00000227531,0.008469817,1.0,0.05122553
ENSG00000123146,0.008419141,1.0,0.051009182
ENSG00000286072,0.0082781715,1.0,0.0045527834
ENSG00000180611,0.008128563,1.0,0.06739678
ENSG00000245534,0.008103221,1.0,0.11217209
ENSG00000108107,0.00808631,1.0,0.2608175
ENSG00000197329,0.0078060357,1.0,-0.19473496
ENSG00000261645,0.0077462606,1.0,0.032748327
ENSG00000198786,0.0077313907,1.0,0.067183115
ENSG00000196562,0.0075499606,1.0,0.01730004
ENSG00000188269,0.007203309,1.0,-0.010634807
ENSG00000110777,0.00676553,1.0,0.007841054
ENSG00000253557,0.00625345,1.0,0.01043055
ENSG00000177575,0.006139007,1.0,0.18232635
ENSG00000228221,0.0059452835,1.0,0.08884109
ENSG00000176728,0.0056579104,1.0,0.08144752
ENSG00000234906,0.005586547,1.0,0.024799768
ENSG00000249806,0.0050842804,1.0,0.023438502
ENSG00000007237,0.005022666,1.0,-0.30049714
ENSG00000104432,0.00483312,1.0,0.036376577
ENSG00000235749,0.0045473534,1.0,0.009428078
ENSG00000172673,0.0043400065,1.0,-0.064478055
ENSG00000232160,0.0043061944,1.0,0.05743253
ENSG00000112699,0.004302492,1.0,0.11533404
ENSG00000134954,0.0040514404,1.0,-0.050456878
ENSG00000134146,0.0040097204,1.0,0.0022831107
ENSG00000156508,0.0037788253,1.0,0.040923987
ENSG00000170542,0.003292173,1.0,-0.32037458
ENSG00000019582,0.0030658522,1.0,-0.26396468
ENSG00000219545,0.0028171022,1.0,-0.06018328
ENSG00000157388,0.002764845,1.0,-0.23303317
ENSG00000090530,0.002219526,1.0,-0.06904697
ENSG00000226149,0.0022118078,1.0,0.066754445
ENSG00000151623,0.0020425662,1.0,0.0776177
ENSG00000165078,0.00136615,1.0,0.0042652106
ENSG00000234184,0.0011732242,1.0,-0.0015816487
ENSG00000111452,0.0011199466,1.0,-0.06494973
ENSG00000211677,0.0010365887,1.0,0.006697483
ENSG00000274441,0.0008491709,1.0,0.12260264
ENSG00000133800,0.00078010344,1.0,-0.026815463
ENSG00000287069,0.00023841545,1.0,-0.020853037
ENSG00000153823,0.00013680506,1.0,-0.013705383
ENSG00000146592,0.00010613338,1.0,0.042685702
ENSG00000123096,1.7321789e-05,1.0,-0.0016878087
ENSG00000249697,0.0,1.0,0.0
ENSG00000224698,0.0,1.0,0.0
ENSG00000259110,0.0,1.0,0.0
ENSG00000233221,0.0,1.0,0.0
ENSG00000273132,0.0,1.0,0.0
ENSG00000249490,0.0,1.0,0.0
ENSG00000183153,0.0,1.0,0.0
ENSG00000265126,0.0,1.0,0.0
ENSG00000270540,0.0,1.0,0.0
ENSG00000278044,0.0,1.0,0.0
ENSG00000266901,0.0,1.0,0.0
ENSG00000228073,0.0,1.0,0.0
ENSG00000226482,0.0,1.0,0.0
ENSG00000205330,0.0,1.0,0.0
ENSG00000233236,0.0,1.0,0.0
ENSG00000230920,0.0,1.0,0.0
ENSG00000211792,0.0,1.0,0.0
ENSG00000175121,0.0,1.0,0.0
ENSG00000230798,0.0,1.0,0.0
ENSG00000205231,0.0,1.0,0.0
ENSG00000228923,0.0,1.0,0.0
ENSG00000263382,0.0,1.0,0.0
ENSG00000280511,0.0,1.0,0.0
ENSG00000233577,0.0,1.0,0.0
ENSG00000273124,0.0,1.0,0.0
ENSG00000226370,0.0,1.0,0.0
ENSG00000230627,0.0,1.0,0.0
ENSG00000268475,0.0,1.0,0.0
ENSG00000267232,0.0,1.0,0.0
ENSG00000180053,0.0,1.0,0.0
ENSG00000225561,0.0,1.0,0.0
ENSG00000154165,0.0,1.0,0.0
ENSG00000124391,0.0,1.0,0.0
ENSG00000287819,0.0,1.0,0.0
ENSG00000226679,0.0,1.0,0.0
ENSG00000287393,0.0,1.0,0.0
ENSG00000259814,0.0,1.0,0.0
ENSG00000235601,0.0,1.0,0.0
ENSG00000284694,0.0,1.0,0.0
ENSG00000266153,0.0,1.0,0.0
ENSG00000261856,0.0,1.0,0.0
ENSG00000273445,0.0,1.0,0.0
ENSG00000272783,0.0,1.0,0.0
ENSG00000253310,0.0,1.0,0.0
ENSG00000102539,0.0,1.0,0.0
ENSG00000204414,0.0,1.0,0.0
ENSG00000235201,0.0,1.0,0.0
ENSG00000255004,0.0,1.0,0.0
ENSG00000153208,-6.2066974e-05,1.0,0.3090074
ENSG00000163600,-0.00042015637,1.0,0.012852072
ENSG00000255240,-0.0006546751,1.0,-0.005996021
ENSG00000229989,-0.0013989501,1.0,0.09920579
ENSG00000107282,-0.0015025312,1.0,-0.16087934
ENSG00000266846,-0.0019703943,1.0,0.028184792
ENSG00000234129,-0.0020642183,1.0,0.031028267
ENSG00000010810,-0.0021167442,1.0,-0.00992797
ENSG00000156273,-0.0023862415,1.0,0.14387494
ENSG00000106066,-0.0026187147,1.0,-0.5388907
ENSG00000000971,-0.0027813478,1.0,0.03115727
ENSG00000198899,-0.0030256505,1.0,-0.13581216
ENSG00000227082,-0.003144998,1.0,0.21681757
ENSG00000143344,-0.0031753615,1.0,-0.054766435
ENSG00000253496,-0.0031987955,1.0,-0.017637333
ENSG00000198121,-0.0037645854,1.0,-0.044747088
ENSG00000197635,-0.0039332304,1.0,-0.015348846
ENSG00000106415,-0.004015873,1.0,0.035989564
ENSG00000188312,-0.0040497854,1.0,-0.022164583
ENSG00000150907,-0.0042269374,1.0,-0.09972987
ENSG00000179104,-0.004761144,1.0,-0.06067511
ENSG00000162599,-0.004887365,1.0,-0.4962937
ENSG00000122862,-0.0057023703,1.0,-0.08730513
ENSG00000125384,-0.005775425,1.0,0.011639968
ENSG00000229807,-0.005993136,1.0,0.047758535
ENSG00000248905,-0.0065886765,1.0,-0.9001879
ENSG00000104760,-0.0066968277,1.0,-0.0499328
ENSG00000231304,-0.006883008,1.0,-0.14902706
ENSG00000145390,-0.007306808,1.0,0.21812509
ENSG00000180573,-0.007323988,1.0,-0.23551919
ENSG00000100979,-0.007509342,1.0,-0.05910421
ENSG00000198821,-0.007702245,1.0,0.029824225
ENSG00000275302,-0.008376855,1.0,0.04097102
ENSG00000152217,-0.0084374985,1.0,-0.023623947
ENSG00000127124,-0.008876937,1.0,-0.48038045
ENSG00000111885,-0.008940506,1.0,-0.16397142
ENSG00000116752,-0.00901489,1.0,-0.041313685
ENSG00000250722,-0.009706513,1.0,-0.08935173
ENSG00000154127,-0.009716433,1.0,-0.7645948
ENSG00000018280,-0.010722046,1.0,-0.12519886
ENSG00000138326,-0.010873341,1.0,-0.22730725
ENSG00000257599,-0.011165335,1.0,-0.14768057
ENSG00000120738,-0.011647842,1.0,-0.05897924
ENSG00000258227,-0.011851431,1.0,-0.10175229
ENSG00000135842,-0.011877339,1.0,-0.024791706
ENSG00000151491,-0.01222648,1.0,-0.30376795
ENSG00000114861,-0.012489861,1.0,-0.5220435
ENSG00000248810,-0.012489899,1.0,-0.0823183
ENSG00000170525,-0.012590143,1.0,-0.030122548
ENSG00000250195,-0.012600269,1.0,-0.042232845
ENSG00000146090,-0.012929045,1.0,-0.5064125
ENSG00000144724,-0.013048357,1.0,-0.24939255
ENSG00000226688,-0.013115043,1.0,0.09926895
ENSG00000183032,-0.0134530105,1.0,-0.047812287
ENSG00000106366,-0.013464484,1.0,-0.07271284
ENSG00000184156,-0.013620308,1.0,-0.9974291
ENSG00000205628,-0.013692088,1.0,0.027803155
ENSG00000186314,-0.014059949,1.0,-0.1804719
ENSG00000147905,-0.014077564,1.0,-0.94659597
ENSG00000187672,-0.01412828,1.0,0.07354599
ENSG00000104324,-0.014195696,1.0,-0.5674397
ENSG00000287728,-0.014262147,1.0,-0.043087497
ENSG00000109906,-0.014516449,1.0,-0.07771983
ENSG00000156011,-0.014743577,1.0,-0.35211775
ENSG00000112419,-0.015285388,1.0,-0.40090024
ENSG00000116117,-0.015372867,1.0,-0.13316354
ENSG00000165246,-0.015674753,1.0,-0.11919746
ENSG00000158373,-0.015713887,1.0,-0.14270315
ENSG00000109458,-0.01581236,1.0,-0.107593775
ENSG00000135821,-0.015838366,1.0,-0.1970221
ENSG00000117115,-0.015921095,1.0,-0.22931622
ENSG00000081985,-0.016079707,1.0,-0.0427408
ENSG00000184838,-0.016248511,1.0,-0.16440547
ENSG00000250863,-0.01632405,1.0,0.007080465
ENSG00000249859,-0.017018737,1.0,-0.16889912
ENSG00000137154,-0.017582027,1.0,-0.14956188
ENSG00000253582,-0.017657299,1.0,-0.1967829
ENSG00000261008,-0.017684821,1.0,-0.051381413
ENSG00000185420,-0.017759893,1.0,-0.23649478
ENSG00000030304,-0.017771192,1.0,-0.008683614
ENSG00000118985,-0.01814925,1.0,-0.17126554
ENSG00000156113,-0.018277233,1.0,-0.67896676
ENSG00000280683,-0.018370753,1.0,-0.007889431
ENSG00000183230,-0.018414428,1.0,-0.17382549
ENSG00000091831,-0.018791715,1.0,-0.2187607
ENSG00000088827,-0.01950351,1.0,-0.18240966
ENSG00000124172,-0.019873999,1.0,-0.22528887
ENSG00000026508,-0.019952055,1.0,-0.11687403
ENSG00000254733,-0.02012501,1.0,-0.092630595
ENSG00000227199,-0.020899413,1.0,-0.0055109104
ENSG00000236088,-0.020959372,1.0,-0.19219518
ENSG00000064763,-0.021010274,1.0,-0.21258327
ENSG00000244694,-0.021152591,1.0,-0.24403886
ENSG00000197980,-0.02120462,1.0,-0.03764378
ENSG00000121966,-0.021279467,1.0,-0.05578369
ENSG00000143185,-0.021315372,1.0,-0.0062983753
ENSG00000151726,-0.021377243,1.0,-0.42987788
ENSG00000188906,-0.021462727,1.0,-0.05653487
ENSG00000173391,-0.021500718,1.0,-0.45662752
ENSG00000231500,-0.021610145,1.0,-0.22601049
ENSG00000186153,-0.021798218,1.0,-0.7206231
ENSG00000170345,-0.021851515,1.0,-0.12471509
ENSG00000122884,-0.021905992,1.0,-0.65026057
ENSG00000109911,-0.022105783,1.0,-0.33703497
ENSG00000115896,-0.022214789,1.0,-0.56112117
ENSG00000100311,-0.022262532,1.0,-0.48713708
ENSG00000170017,-0.022474863,1.0,-0.18673937
ENSG00000134769,-0.023585636,1.0,-0.7386918
ENSG00000253535,-0.023688039,1.0,-0.37617975
ENSG00000277632,-0.024162306,1.0,-0.03653649
ENSG00000150347,-0.024408514,1.0,-0.20783429
ENSG00000249631,-0.024598427,1.0,-0.029501714
ENSG00000287380,-0.025064293,1.0,0.0023637384
ENSG00000140470,-0.025083825,1.0,-0.2379434
ENSG00000137462,-0.02538659,1.0,-0.26634857
ENSG00000114374,-0.025402267,1.0,-0.28580138
ENSG00000164188,-0.02557587,1.0,-0.051226877
ENSG00000103769,-0.025837354,1.0,-0.478053
ENSG00000229153,-0.025970662,1.0,-0.093795665
ENSG00000228061,-0.026168762,1.0,-0.111767605
ENSG00000197520,-0.026297575,1.0,-0.37658694
ENSG00000172667,-0.026794959,1.0,-0.5949902
ENSG00000248323,-0.026888741,1.0,-0.02165394
ENSG00000137441,-0.027065419,1.0,-0.0012013543
ENSG00000149806,-0.027713047,1.0,-0.35954222
ENSG00000198938,-0.027745489,1.0,-0.21026656
ENSG00000151322,-0.028147826,1.0,-0.6724883
ENSG00000171848,-0.028778493,1.0,-0.034061216
ENSG00000167693,-0.029184492,1.0,-0.41548315
ENSG00000112149,-0.029193217,1.0,-0.16153243
ENSG00000175600,-0.029435093,1.0,-0.20758703
ENSG00000140443,-0.029552883,1.0,-0.4074929
ENSG00000189283,-0.02964643,1.0,-1.6827184
ENSG00000248636,-0.029752627,1.0,-0.10420606
ENSG00000145781,-0.030026238,1.0,-0.18887734
ENSG00000100154,-0.030334966,1.0,-0.10554986
ENSG00000258667,-0.030589318,1.0,-0.3803321
ENSG00000198682,-0.030715847,1.0,-0.12075357
ENSG00000227033,-0.03162636,1.0,-0.011054072
ENSG00000101846,-0.031853512,1.0,-0.23651494
ENSG00000243055,-0.031945094,1.0,-0.04407922
ENSG00000124762,-0.03199818,1.0,-0.1847613
ENSG00000221882,-0.03209785,1.0,-0.13760747
ENSG00000285960,-0.03240236,1.0,-0.003165985
ENSG00000254349,-0.032835033,1.0,-0.18974142
ENSG00000196639,-0.033008043,1.0,-0.11055684
ENSG00000258312,-0.03308374,1.0,-0.07784615
ENSG00000204388,-0.03360677,1.0,-0.36714944
ENSG00000004799,-0.03373099,1.0,-0.3621828
ENSG00000132465,-0.033951808,1.0,0.015737204
ENSG00000205542,-0.034135543,1.0,-0.8179449
ENSG00000127152,-0.03428158,1.0,-0.19008811
ENSG00000137959,-0.034663696,1.0,-0.389392
ENSG00000272642,-0.034708723,1.0,0.0113980835
ENSG00000232855,-0.034726795,1.0,-0.12687188
ENSG00000204389,-0.034841456,1.0,-0.29211453
ENSG00000125538,-0.034980513,1.0,-0.120715946
ENSG00000111796,-0.03517259,1.0,-0.0046441616
ENSG00000255045,-0.035384417,1.0,-0.001970006
ENSG00000027075,-0.035510205,1.0,-0.9211444
ENSG00000111962,-0.035998613,1.0,-0.5017549
ENSG00000112773,-0.036187116,1.0,-0.19395287
ENSG00000228065,-0.036243413,1.0,-0.0050647696
ENSG00000105889,-0.036277115,1.0,-0.51236284
ENSG00000136235,-0.0369904,1.0,-0.2623763
ENSG00000164761,-0.03743842,1.0,-0.07474735
ENSG00000250903,-0.03774433,1.0,-1.001056
ENSG00000204103,-0.037989076,1.0,-0.4401203
ENSG00000280739,-0.038369443,1.0,-0.38670304
ENSG00000198840,-0.03869085,1.0,-0.76636726
ENSG00000231672,-0.03931436,1.0,-0.37646735
ENSG00000130066,-0.03959577,1.0,-0.45252892
ENSG00000241316,-0.04006743,1.0,-0.2381705
ENSG00000171914,-0.04123456,1.0,-0.61608917
ENSG00000038945,-0.04154316,1.0,-0.5524187
ENSG00000145808,-0.041765053,1.0,-0.26369324
ENSG00000169372,-0.042031582,1.0,-0.43732923
ENSG00000170677,-0.042094238,1.0,-0.7001584
ENSG00000112576,-0.042380426,1.0,-0.44032457
ENSG00000015133,-0.04351743,1.0,-0.13393085
ENSG00000117724,-0.043609124,1.0,-0.02538432
ENSG00000135678,-0.04407884,1.0,-0.6202106
ENSG00000141837,-0.044124722,1.0,-1.0021875
ENSG00000259124,-0.04413438,1.0,-0.35570836
ENSG00000165675,-0.04502884,1.0,-0.6367836
ENSG00000241743,-0.04516814,1.0,-0.3602222
ENSG00000271938,-0.045343574,1.0,0.006697483
ENSG00000071051,-0.046126176,1.0,-1.027643
ENSG00000184005,-0.046337485,1.0,-1.3546573
ENSG00000119938,-0.04652958,1.0,-0.008686302
ENSG00000132405,-0.046740856,1.0,-0.54101527
ENSG00000285679,-0.046811454,1.0,-0.3982409
ENSG00000133121,-0.04736959,1.0,-0.6759835
ENSG00000248309,-0.04747227,1.0,-0.97776264
ENSG00000288088,-0.04791679,1.0,-0.031729728
ENSG00000161970,-0.048090175,1.0,-0.5114329
ENSG00000109794,-0.048318744,1.0,-1.1073557
ENSG00000269821,-0.04850731,1.0,-0.6258169
ENSG00000198846,-0.04858739,1.0,-0.38385823
