gene,logfoldchange,pval_adj,score
ENSG00000153303,-16.913675,1.0,-0.0013282989
ENSG00000234556,-16.938467,1.0,-0.0013282989
ENSG00000273406,-16.941004,1.0,-0.0013282989
ENSG00000237571,-16.958296,1.0,-0.0013282989
ENSG00000204174,-16.966871,1.0,-0.0013282989
ENSG00000260620,-16.973812,1.0,-0.0013282989
ENSG00000155833,-16.975075,1.0,-0.0013282989
ENSG00000287661,-16.980406,1.0,-0.0013282989
ENSG00000183128,-16.996746,1.0,-0.0013282989
ENSG00000253515,-17.00001,1.0,-0.0013282989
ENSG00000211766,-17.006866,1.0,-0.0013282989
ENSG00000135406,-17.008335,1.0,-0.0013282989
ENSG00000236950,-17.018013,1.0,-0.0013282989
ENSG00000227418,-17.023592,1.0,-0.0013282989
ENSG00000251687,-17.023855,1.0,-0.0013282989
ENSG00000276170,-17.026155,1.0,-0.0013282989
ENSG00000248417,-17.043617,1.0,-0.0013282989
ENSG00000254201,-17.044006,1.0,-0.0013282989
ENSG00000203757,-17.051281,1.0,-0.0013282989
ENSG00000237556,-17.058153,1.0,-0.0013282989
ENSG00000237874,-17.06207,1.0,-0.0013282989
ENSG00000204969,-17.064697,1.0,-0.0013282989
ENSG00000261683,-17.068705,1.0,-0.0013282989
ENSG00000123307,-17.070423,1.0,-0.0013282989
ENSG00000250529,-17.075058,1.0,-0.0013282989
ENSG00000255433,-17.076094,1.0,-0.0013282989
ENSG00000268894,-17.098412,1.0,-0.0013282989
ENSG00000198807,-17.106564,1.0,-0.0013282989
ENSG00000253548,-17.10949,1.0,-0.0013282989
ENSG00000165953,-17.109814,1.0,-0.0013282989
ENSG00000273394,-17.114588,1.0,-0.0013282989
ENSG00000283247,-17.123434,1.0,-0.0013282989
ENSG00000164729,-17.125256,1.0,-0.0013282989
ENSG00000237271,-17.136528,1.0,-0.0013282989
ENSG00000204702,-17.136726,1.0,-0.0013282989
ENSG00000226193,-17.142973,1.0,-0.0013282989
ENSG00000226047,-17.14511,1.0,-0.0013282989
ENSG00000257830,-17.14514,1.0,-0.0013282989
ENSG00000285611,-17.163029,1.0,-0.0013282989
ENSG00000251527,-17.1736,1.0,-0.0013282989
ENSG00000268316,-17.179853,1.0,-0.0013282989
ENSG00000248366,-17.180302,1.0,-0.0013282989
ENSG00000279243,-17.181065,1.0,-0.0013282989
ENSG00000126778,-17.183475,1.0,-0.0013282989
ENSG00000286789,-17.18617,1.0,-0.0013282989
ENSG00000283033,-17.186426,1.0,-0.0013282989
ENSG00000280455,-17.187593,1.0,-0.0013282989
ENSG00000287575,-17.201017,1.0,-0.0013282989
ENSG00000186146,-17.20955,1.0,-0.0013282989
ENSG00000211891,-17.210545,1.0,-0.0013282989
ENSG00000285623,-17.222845,1.0,-0.0013282989
ENSG00000250106,-17.22537,1.0,-0.0013282989
ENSG00000236656,-17.232998,1.0,-0.0013282989
ENSG00000237076,-17.235477,1.0,-0.0013282989
ENSG00000286232,-17.238651,1.0,-0.0013282989
ENSG00000248597,-17.244213,1.0,-0.0013282989
ENSG00000261707,-17.245445,1.0,-0.0013282989
ENSG00000258945,-17.253183,1.0,-0.0013282989
ENSG00000254578,-17.254683,1.0,-0.0013282989
ENSG00000211649,-17.255245,1.0,-0.0013282989
ENSG00000277223,-17.257587,1.0,-0.0013282989
ENSG00000285715,-17.257938,1.0,-0.0013282989
ENSG00000260568,-17.260931,1.0,-0.0013282989
ENSG00000285361,-17.263292,1.0,-0.0013282989
ENSG00000260416,-17.265984,1.0,-0.0013282989
ENSG00000254508,-17.267693,1.0,-0.0013282989
ENSG00000262714,-17.269476,1.0,-0.0013282989
ENSG00000236601,-17.269573,1.0,-0.0013282989
ENSG00000236720,-17.271046,1.0,-0.0013282989
ENSG00000149043,-17.27179,1.0,-0.0013282989
ENSG00000159184,-17.272127,1.0,-0.0013282989
ENSG00000287103,-17.273203,1.0,-0.0013282989
ENSG00000211873,-17.276701,1.0,-0.0013282989
ENSG00000225632,-17.278627,1.0,-0.0013282989
ENSG00000211818,-17.27999,1.0,-0.0013282989
ENSG00000273906,-17.286722,1.0,-0.0013282989
ENSG00000286518,-17.287632,1.0,-0.0013282989
ENSG00000268605,-17.289522,1.0,-0.0013282989
ENSG00000258253,-17.292326,1.0,-0.0013282989
ENSG00000225255,-17.296713,1.0,-0.0013282989
ENSG00000282320,-17.30376,1.0,-0.0013282989
ENSG00000211795,-17.304882,1.0,-0.0013282989
ENSG00000211782,-17.304882,1.0,-0.0013282989
ENSG00000245870,-17.305227,1.0,-0.0013282989
ENSG00000256721,-17.306341,1.0,-0.0013282989
ENSG00000131910,-17.30817,1.0,-0.0013282989
ENSG00000205884,-17.310219,1.0,-0.0013282989
ENSG00000234519,-17.314238,1.0,-0.0013282989
ENSG00000250451,-17.317656,1.0,-0.0013282989
ENSG00000266968,-17.32255,1.0,-0.0013282989
ENSG00000254438,-17.328259,1.0,-0.0013282989
ENSG00000236389,-17.342356,1.0,-0.0013282989
ENSG00000286709,-17.344242,1.0,-0.0013282989
ENSG00000250313,-17.366009,1.0,-0.0013282989
ENSG00000205143,-17.367538,1.0,-0.0013282989
ENSG00000286598,-17.36879,1.0,-0.0013282989
ENSG00000182393,-17.368887,1.0,-0.0013282989
ENSG00000223485,-17.371695,1.0,-0.0013282989
ENSG00000259731,-17.373646,1.0,-0.0013282989
ENSG00000218839,-17.374472,1.0,-0.0013282989
ENSG00000236226,-17.374903,1.0,-0.0013282989
ENSG00000172236,-17.376947,1.0,-0.0013282989
ENSG00000176798,-17.37905,1.0,-0.0013282989
ENSG00000255216,-17.385433,1.0,-0.0013282989
ENSG00000232835,-17.392376,1.0,-0.0013282989
ENSG00000287652,-17.401825,1.0,-0.0013282989
ENSG00000269371,-17.409155,1.0,-0.0013282989
ENSG00000260650,-17.409872,1.0,-0.0013282989
ENSG00000269543,-17.414005,1.0,-0.0013282989
ENSG00000253755,-17.423887,1.0,-0.0013282989
ENSG00000273520,-17.424683,1.0,-0.0013282989
ENSG00000197416,-17.42602,1.0,-0.0013282989
ENSG00000234601,-17.4324,1.0,-0.0013282989
ENSG00000271334,-17.433989,1.0,-0.0013282989
ENSG00000276487,-17.448719,1.0,-0.0013282989
ENSG00000286617,-17.448736,1.0,-0.0013282989
ENSG00000237453,-17.480526,1.0,-0.0013282989
ENSG00000254535,-17.48873,1.0,-0.0013282989
ENSG00000162897,-17.49422,1.0,-0.0013282989
ENSG00000196758,-17.497866,1.0,-0.0013282989
ENSG00000176253,-17.505941,1.0,-0.0013282989
ENSG00000253469,-17.517479,1.0,-0.0013282989
ENSG00000109181,-17.521069,1.0,-0.0013282989
ENSG00000271715,-17.531765,1.0,-0.0013282989
ENSG00000273877,-17.540577,1.0,-0.0013282989
ENSG00000179580,-17.547241,1.0,-0.0013282989
ENSG00000203364,-17.55492,1.0,-0.0013282989
ENSG00000204936,-17.560272,1.0,-0.0013282989
ENSG00000285562,-17.56335,1.0,-0.0013282989
ENSG00000248482,-17.602411,1.0,-0.0013282989
ENSG00000225337,-17.706985,1.0,-0.0026565979
ENSG00000286668,-17.897034,1.0,-0.0026565979
ENSG00000275894,-17.910873,1.0,-0.0026565979
ENSG00000227751,-17.927336,1.0,-0.0026565979
ENSG00000130700,-17.928741,1.0,-0.0026565979
ENSG00000286170,-17.930626,1.0,-0.0026565979
ENSG00000254219,-17.95604,1.0,-0.0026565979
ENSG00000284650,-17.95622,1.0,-0.0026565979
ENSG00000177508,-17.978481,1.0,-0.0026565979
ENSG00000175084,-17.983036,1.0,-0.0026565979
ENSG00000234300,-17.983408,1.0,-0.0026565979
ENSG00000236800,-17.99896,1.0,-0.0026565979
ENSG00000251370,-18.009918,1.0,-0.0026565979
ENSG00000273355,-18.01114,1.0,-0.0026565979
ENSG00000236889,-18.020449,1.0,-0.0026565979
ENSG00000186895,-18.020926,1.0,-0.0026565979
ENSG00000272554,-18.02191,1.0,-0.0026565979
ENSG00000266441,-18.032545,1.0,-0.0026565979
ENSG00000178473,-18.033363,1.0,-0.0026565979
ENSG00000122145,-18.037712,1.0,-0.0026565979
ENSG00000166329,-18.049643,1.0,-0.0026565979
ENSG00000286468,-18.050844,1.0,-0.0026565979
ENSG00000237786,-18.055128,1.0,-0.0026565979
ENSG00000106331,-18.055483,1.0,-0.0026565979
ENSG00000198077,-18.06032,1.0,-0.0026565979
ENSG00000181693,-18.06299,1.0,-0.0026565979
ENSG00000247867,-18.065985,1.0,-0.0026565979
ENSG00000170683,-18.067627,1.0,-0.0026565979
ENSG00000196240,-18.070011,1.0,-0.0026565979
ENSG00000159166,-18.070581,1.0,-0.0026565979
ENSG00000146378,-18.071304,1.0,-0.0026565979
ENSG00000260834,-18.07362,1.0,-0.0026565979
ENSG00000197176,-18.080324,1.0,-0.0026565979
ENSG00000198074,-18.081257,1.0,-0.0026565979
ENSG00000267215,-18.08301,1.0,-0.0026565979
ENSG00000224301,-18.083344,1.0,-0.0026565979
ENSG00000258798,-18.098515,1.0,-0.0026565979
ENSG00000228917,-18.098625,1.0,-0.0026565979
ENSG00000124253,-18.100277,1.0,-0.0026565979
ENSG00000205108,-18.107922,1.0,-0.0026565979
ENSG00000259383,-18.107958,1.0,-0.0026565979
ENSG00000288001,-18.120127,1.0,-0.0026565979
ENSG00000236837,-18.120764,1.0,-0.0026565979
ENSG00000233303,-18.12286,1.0,-0.0026565979
ENSG00000264215,-18.1232,1.0,-0.0026565979
ENSG00000236495,-18.12347,1.0,-0.0026565979
ENSG00000239991,-18.123825,1.0,-0.0026565979
ENSG00000273180,-18.125551,1.0,-0.0026565979
ENSG00000229393,-18.125761,1.0,-0.0026565979
ENSG00000206062,-18.133566,1.0,-0.0026565979
ENSG00000224517,-18.134377,1.0,-0.0026565979
ENSG00000267886,-18.13442,1.0,-0.0026565979
ENSG00000262950,-18.134789,1.0,-0.0026565979
ENSG00000257653,-18.137625,1.0,-0.0026565979
ENSG00000267505,-18.13804,1.0,-0.0026565979
ENSG00000229400,-18.143713,1.0,-0.0026565979
ENSG00000226416,-18.14851,1.0,-0.0026565979
ENSG00000278981,-18.149006,1.0,-0.0026565979
ENSG00000272249,-18.151012,1.0,-0.0026565979
ENSG00000231510,-18.152874,1.0,-0.0026565979
ENSG00000286359,-18.153002,1.0,-0.0026565979
ENSG00000231882,-18.153782,1.0,-0.0026565979
ENSG00000287302,-18.154995,1.0,-0.0026565979
ENSG00000282143,-18.156458,1.0,-0.0026565979
ENSG00000271208,-18.15781,1.0,-0.0026565979
ENSG00000228559,-18.157833,1.0,-0.0026565979
ENSG00000229297,-18.157965,1.0,-0.0026565979
ENSG00000287442,-18.157986,1.0,-0.0026565979
ENSG00000267774,-18.16008,1.0,-0.0026565979
ENSG00000233975,-18.160448,1.0,-0.0026565979
ENSG00000278522,-18.160599,1.0,-0.0026565979
ENSG00000171855,-18.16875,1.0,-0.0026565979
ENSG00000285654,-18.171295,1.0,-0.0026565979
ENSG00000285858,-18.172153,1.0,-0.0026565979
ENSG00000188257,-18.174189,1.0,-0.0026565979
ENSG00000287119,-18.174372,1.0,-0.0026565979
ENSG00000286498,-18.175837,1.0,-0.0026565979
ENSG00000187979,-18.176788,1.0,-0.0026565979
ENSG00000250164,-18.184998,1.0,-0.0026565979
ENSG00000211825,-18.185255,1.0,-0.0026565979
ENSG00000274798,-18.185738,1.0,-0.0026565979
ENSG00000223701,-18.187162,1.0,-0.0026565979
ENSG00000243572,-18.189417,1.0,-0.0026565979
ENSG00000255375,-18.192987,1.0,-0.0026565979
ENSG00000186049,-18.199347,1.0,-0.0026565979
ENSG00000275743,-18.202309,1.0,-0.0026565979
ENSG00000259290,-18.203331,1.0,-0.0026565979
ENSG00000287473,-18.206577,1.0,-0.0026565979
ENSG00000249553,-18.207155,1.0,-0.0026565979
ENSG00000211799,-18.20838,1.0,-0.0026565979
ENSG00000256155,-18.210217,1.0,-0.0026565979
ENSG00000233258,-18.211353,1.0,-0.0026565979
ENSG00000131808,-18.211582,1.0,-0.0026565979
ENSG00000261763,-18.211609,1.0,-0.0026565979
ENSG00000286352,-18.211767,1.0,-0.0026565979
ENSG00000259656,-18.211868,1.0,-0.0026565979
ENSG00000287909,-18.214287,1.0,-0.0026565979
ENSG00000235007,-18.218346,1.0,-0.0026565979
ENSG00000261435,-18.220411,1.0,-0.0026565979
ENSG00000287481,-18.222353,1.0,-0.0026565979
ENSG00000250577,-18.225744,1.0,-0.0026565979
ENSG00000259828,-18.226578,1.0,-0.0026565979
ENSG00000238250,-18.231123,1.0,-0.0026565979
ENSG00000160182,-18.23139,1.0,-0.0026565979
ENSG00000187689,-18.232744,1.0,-0.0026565979
ENSG00000287930,-18.23291,1.0,-0.0026565979
ENSG00000180708,-18.232927,1.0,-0.0026565979
ENSG00000286991,-18.233532,1.0,-0.0026565979
ENSG00000287845,-18.233908,1.0,-0.0026565979
ENSG00000262179,-18.236,1.0,-0.0026565979
ENSG00000264023,-18.238178,1.0,-0.0026565979
ENSG00000234168,-18.238985,1.0,-0.0026565979
ENSG00000246095,-18.239569,1.0,-0.0026565979
ENSG00000226363,-18.24141,1.0,-0.0026565979
ENSG00000274937,-18.242367,1.0,-0.0026565979
ENSG00000287535,-18.245495,1.0,-0.0026565979
ENSG00000250103,-18.247866,1.0,-0.0026565979
ENSG00000259149,-18.2502,1.0,-0.0026565979
ENSG00000260176,-18.251286,1.0,-0.0026565979
ENSG00000178403,-18.252672,1.0,-0.0026565979
ENSG00000205015,-18.253832,1.0,-0.0026565979
ENSG00000273342,-18.254698,1.0,-0.0026565979
ENSG00000287747,-18.257685,1.0,-0.0026565979
ENSG00000267746,-18.259481,1.0,-0.0026565979
ENSG00000243861,-18.259933,1.0,-0.0026565979
ENSG00000240562,-18.264904,1.0,-0.0026565979
ENSG00000225350,-18.265907,1.0,-0.0026565979
ENSG00000254753,-18.266493,1.0,-0.0026565979
ENSG00000178343,-18.267424,1.0,-0.0026565979
ENSG00000261382,-18.268547,1.0,-0.0026565979
ENSG00000257329,-18.270079,1.0,-0.0026565979
ENSG00000213931,-18.272285,1.0,-0.0026565979
ENSG00000254545,-18.27252,1.0,-0.0026565979
ENSG00000287959,-18.277122,1.0,-0.0026565979
ENSG00000211786,-18.278488,1.0,-0.0026565979
ENSG00000250597,-18.28111,1.0,-0.0026565979
ENSG00000186572,-18.281248,1.0,-0.0026565979
ENSG00000196344,-18.282774,1.0,-0.0026565979
ENSG00000211809,-18.28339,1.0,-0.0026565979
ENSG00000229569,-18.286272,1.0,-0.0026565979
ENSG00000271367,-18.287003,1.0,-0.0026565979
ENSG00000274331,-18.29259,1.0,-0.0026565979
ENSG00000273264,-18.292757,1.0,-0.0026565979
ENSG00000134240,-18.293694,1.0,-0.0026565979
ENSG00000286350,-18.294222,1.0,-0.0026565979
ENSG00000228799,-18.294252,1.0,-0.0026565979
ENSG00000256083,-18.295456,1.0,-0.0026565979
ENSG00000211767,-18.300348,1.0,-0.0026565979
ENSG00000259280,-18.302988,1.0,-0.0026565979
ENSG00000186860,-18.303516,1.0,-0.0026565979
ENSG00000251619,-18.306509,1.0,-0.0026565979
ENSG00000172724,-18.313278,1.0,-0.0026565979
ENSG00000233574,-18.316216,1.0,-0.0026565979
ENSG00000236678,-18.317907,1.0,-0.0026565979
ENSG00000270522,-18.320213,1.0,-0.0026565979
ENSG00000286892,-18.321156,1.0,-0.0026565979
ENSG00000109471,-18.321224,1.0,-0.0026565979
ENSG00000244125,-18.3213,1.0,-0.0026565979
ENSG00000287349,-18.324453,1.0,-0.0026565979
ENSG00000288089,-18.326336,1.0,-0.0026565979
ENSG00000215029,-18.328465,1.0,-0.0026565979
ENSG00000255227,-18.33257,1.0,-0.0026565979
ENSG00000256034,-18.335724,1.0,-0.0026565979
ENSG00000121743,-18.343788,1.0,-0.0026565979
ENSG00000254630,-18.350443,1.0,-0.0026565979
ENSG00000271803,-18.351488,1.0,-0.0026565979
ENSG00000168928,-18.352217,1.0,-0.0026565979
ENSG00000235070,-18.354212,1.0,-0.0026565979
ENSG00000287247,-18.361023,1.0,-0.0026565979
ENSG00000254111,-18.362995,1.0,-0.0026565979
ENSG00000287696,-18.365421,1.0,-0.0026565979
ENSG00000249293,-18.371344,1.0,-0.0026565979
ENSG00000261055,-18.37182,1.0,-0.0026565979
ENSG00000261538,-18.38072,1.0,-0.0026565979
ENSG00000211778,-18.380764,1.0,-0.0026565979
ENSG00000224406,-18.39019,1.0,-0.0026565979
ENSG00000268296,-18.393393,1.0,-0.0026565979
ENSG00000231216,-18.39577,1.0,-0.003984897
ENSG00000260624,-18.411482,1.0,-0.0026565979
ENSG00000211765,-18.419926,1.0,-0.0026565979
ENSG00000228488,-18.425596,1.0,-0.0026565979
ENSG00000232132,-18.43392,1.0,-0.0026565979
ENSG00000243062,-18.440737,1.0,-0.0026565979
ENSG00000286663,-18.443117,1.0,-0.0026565979
ENSG00000258481,-18.4463,1.0,-0.003984897
ENSG00000255298,-18.448458,1.0,-0.0026565979
ENSG00000258793,-18.495144,1.0,-0.003984897
ENSG00000235461,-18.539211,1.0,-0.0026565979
ENSG00000259813,-18.566751,1.0,-0.003984897
ENSG00000265678,-18.571516,1.0,-0.003984897
ENSG00000184471,-18.584064,1.0,-0.003984897
ENSG00000253343,-18.611153,1.0,-0.003984897
ENSG00000230483,-18.612068,1.0,-0.003984897
ENSG00000234182,-18.622301,1.0,-0.003984897
ENSG00000174156,-18.623623,1.0,-0.003984897
ENSG00000225730,-18.626377,1.0,-0.003984897
ENSG00000241101,-18.627544,1.0,-0.003984897
ENSG00000248408,-18.631023,1.0,-0.003984897
ENSG00000187191,-18.635933,1.0,-0.003984897
ENSG00000228973,-18.656696,1.0,-0.003984897
ENSG00000258497,-18.665913,1.0,-0.003984897
ENSG00000166391,-18.667383,1.0,-0.003984897
ENSG00000263424,-18.670868,1.0,-0.003984897
ENSG00000271564,-18.674475,1.0,-0.003984897
ENSG00000277245,-18.686724,1.0,-0.003984897
ENSG00000259003,-18.691853,1.0,-0.003984897
ENSG00000259711,-18.695381,1.0,-0.003984897
ENSG00000249818,-18.695776,1.0,-0.003984897
ENSG00000226455,-18.696718,1.0,-0.003984897
ENSG00000248767,-18.704521,1.0,-0.003984897
ENSG00000198049,-18.70565,1.0,-0.003984897
ENSG00000166634,-18.712334,1.0,-0.003984897
ENSG00000286567,-18.717154,1.0,-0.003984897
ENSG00000263863,-18.721285,1.0,-0.003984897
ENSG00000237468,-18.721426,1.0,-0.003984897
ENSG00000260973,-18.725716,1.0,-0.003984897
ENSG00000275630,-18.726353,1.0,-0.003984897
ENSG00000225870,-18.730082,1.0,-0.003984897
ENSG00000184991,-18.735056,1.0,-0.003984897
ENSG00000230316,-18.737858,1.0,-0.003984897
ENSG00000274630,-18.740652,1.0,-0.003984897
ENSG00000243384,-18.74607,1.0,-0.003984897
ENSG00000287692,-18.749048,1.0,-0.003984897
ENSG00000171551,-18.750864,1.0,-0.003984897
ENSG00000231914,-18.752377,1.0,-0.003984897
ENSG00000229495,-18.75302,1.0,-0.003984897
ENSG00000224413,-18.760933,1.0,-0.003984897
ENSG00000223634,-18.761082,1.0,-0.003984897
ENSG00000134595,-18.761505,1.0,-0.003984897
ENSG00000177354,-18.765303,1.0,-0.003984897
ENSG00000224157,-18.767948,1.0,-0.003984897
ENSG00000273111,-18.769253,1.0,-0.003984897
ENSG00000211794,-18.769535,1.0,-0.003984897
ENSG00000253172,-18.775717,1.0,-0.003984897
ENSG00000287120,-18.776743,1.0,-0.003984897
ENSG00000206104,-18.778042,1.0,-0.003984897
ENSG00000243969,-18.7809,1.0,-0.003984897
ENSG00000288070,-18.784365,1.0,-0.003984897
ENSG00000278177,-18.784447,1.0,-0.003984897
ENSG00000214414,-18.784683,1.0,-0.003984897
ENSG00000214336,-18.785948,1.0,-0.003984897
ENSG00000228160,-18.7872,1.0,-0.003984897
ENSG00000286440,-18.789282,1.0,-0.003984897
ENSG00000287428,-18.793913,1.0,-0.003984897
ENSG00000287244,-18.796173,1.0,-0.003984897
ENSG00000185247,-18.796951,1.0,-0.003984897
ENSG00000253470,-18.798157,1.0,-0.003984897
ENSG00000259862,-18.79863,1.0,-0.003984897
ENSG00000236437,-18.798744,1.0,-0.003984897
ENSG00000224048,-18.800964,1.0,-0.003984897
ENSG00000203722,-18.800974,1.0,-0.003984897
ENSG00000254639,-18.801077,1.0,-0.003984897
ENSG00000251276,-18.807373,1.0,-0.003984897
ENSG00000225595,-18.80816,1.0,-0.003984897
ENSG00000278890,-18.810925,1.0,-0.003984897
ENSG00000136834,-18.811203,1.0,-0.003984897
ENSG00000258460,-18.812191,1.0,-0.003984897
ENSG00000163518,-18.813564,1.0,-0.003984897
ENSG00000287233,-18.81412,1.0,-0.003984897
ENSG00000257737,-18.817785,1.0,-0.003984897
ENSG00000263065,-18.819818,1.0,-0.003984897
ENSG00000278239,-18.82268,1.0,-0.003984897
ENSG00000231989,-18.824743,1.0,-0.003984897
ENSG00000159527,-18.82504,1.0,-0.003984897
ENSG00000260137,-18.828085,1.0,-0.003984897
ENSG00000164265,-18.832626,1.0,-0.003984897
ENSG00000251256,-18.833977,1.0,-0.003984897
ENSG00000162892,-18.838907,1.0,-0.003984897
ENSG00000274654,-18.839338,1.0,-0.003984897
ENSG00000287059,-18.841007,1.0,-0.003984897
ENSG00000234520,-18.842886,1.0,-0.003984897
ENSG00000288108,-18.84301,1.0,-0.003984897
ENSG00000234712,-18.84306,1.0,-0.003984897
ENSG00000283157,-18.845268,1.0,-0.003984897
ENSG00000227479,-18.84555,1.0,-0.003984897
ENSG00000248228,-18.846338,1.0,-0.003984897
ENSG00000205636,-18.847107,1.0,-0.003984897
ENSG00000237870,-18.85011,1.0,-0.003984897
ENSG00000248332,-18.850986,1.0,-0.003984897
ENSG00000259283,-18.85203,1.0,-0.003984897
ENSG00000180305,-18.852823,1.0,-0.003984897
ENSG00000236377,-18.854345,1.0,-0.003984897
ENSG00000242550,-18.860924,1.0,-0.003984897
ENSG00000285568,-18.864882,1.0,-0.003984897
ENSG00000226594,-18.86653,1.0,-0.003984897
ENSG00000250765,-18.868729,1.0,-0.0053131958
ENSG00000272727,-18.870895,1.0,-0.003984897
ENSG00000236782,-18.880554,1.0,-0.003984897
ENSG00000171671,-18.881239,1.0,-0.003984897
ENSG00000275226,-18.883305,1.0,-0.003984897
ENSG00000227091,-18.887968,1.0,-0.003984897
ENSG00000263301,-18.888515,1.0,-0.003984897
ENSG00000253811,-18.89191,1.0,-0.003984897
ENSG00000253616,-18.89412,1.0,-0.003984897
ENSG00000250186,-18.898434,1.0,-0.003984897
ENSG00000287331,-18.90258,1.0,-0.003984897
ENSG00000119913,-18.907042,1.0,-0.003984897
ENSG00000184022,-18.90782,1.0,-0.003984897
ENSG00000130701,-18.912228,1.0,-0.003984897
ENSG00000263639,-18.914125,1.0,-0.003984897
ENSG00000286529,-18.922407,1.0,-0.003984897
ENSG00000229625,-18.923208,1.0,-0.003984897
ENSG00000276223,-18.926565,1.0,-0.003984897
ENSG00000253403,-18.928307,1.0,-0.003984897
ENSG00000279261,-18.928839,1.0,-0.003984897
ENSG00000182759,-18.928974,1.0,-0.003984897
ENSG00000276557,-18.932047,1.0,-0.003984897
ENSG00000224612,-18.936472,1.0,-0.003984897
ENSG00000211653,-18.939661,1.0,-0.003984897
ENSG00000287107,-18.944647,1.0,-0.003984897
ENSG00000172818,-18.954685,1.0,-0.003984897
ENSG00000128342,-18.95866,1.0,-0.003984897
ENSG00000273006,-18.965683,1.0,-0.003984897
ENSG00000264066,-18.984974,1.0,-0.003984897
ENSG00000286902,-19.0117,1.0,-0.0053131958
ENSG00000230250,-19.018042,1.0,-0.0053131958
ENSG00000166589,-19.022266,1.0,-0.0053131958
ENSG00000286309,-19.042578,1.0,-0.0053131958
ENSG00000232947,-19.050117,1.0,-0.0053131958
ENSG00000248505,-19.057543,1.0,-0.0053131958
ENSG00000249861,-19.076447,1.0,-0.0053131958
ENSG00000223716,-19.078693,1.0,-0.0053131958
ENSG00000258548,-19.082243,1.0,-0.0053131958
ENSG00000287457,-19.097471,1.0,-0.0053131958
ENSG00000287105,-19.098215,1.0,-0.0053131958
ENSG00000267670,-19.104244,1.0,-0.0053131958
ENSG00000275591,-19.105534,1.0,-0.0053131958
ENSG00000277482,-19.113674,1.0,-0.0053131958
ENSG00000259037,-19.11417,1.0,-0.0053131958
ENSG00000280515,-19.115587,1.0,-0.0053131958
ENSG00000275385,-19.129957,1.0,-0.0053131958
ENSG00000274251,-19.13058,1.0,-0.0053131958
ENSG00000285254,-19.131706,1.0,-0.0053131958
ENSG00000211779,-19.132206,1.0,-0.0053131958
ENSG00000258489,-19.133797,1.0,-0.0053131958
ENSG00000285177,-19.13609,1.0,-0.0053131958
ENSG00000236481,-19.140406,1.0,-0.0053131958
ENSG00000232415,-19.142776,1.0,-0.0053131958
ENSG00000227386,-19.14391,1.0,-0.0053131958
ENSG00000237402,-19.145561,1.0,-0.0053131958
ENSG00000224057,-19.148169,1.0,-0.0053131958
ENSG00000285711,-19.149084,1.0,-0.0053131958
ENSG00000167332,-19.152193,1.0,-0.0053131958
ENSG00000258478,-19.1579,1.0,-0.0053131958
ENSG00000227071,-19.16011,1.0,-0.0053131958
ENSG00000180869,-19.169796,1.0,-0.0053131958
ENSG00000286728,-19.171871,1.0,-0.0053131958
ENSG00000263609,-19.172287,1.0,-0.0053131958
ENSG00000206262,-19.173885,1.0,-0.0053131958
ENSG00000230229,-19.1756,1.0,-0.0053131958
ENSG00000258115,-19.179989,1.0,-0.0053131958
ENSG00000267815,-19.181784,1.0,-0.0053131958
ENSG00000249406,-19.18185,1.0,-0.0053131958
ENSG00000288077,-19.18357,1.0,-0.0053131958
ENSG00000261572,-19.184021,1.0,-0.0053131958
ENSG00000259002,-19.184969,1.0,-0.0053131958
ENSG00000250544,-19.19203,1.0,-0.0053131958
ENSG00000287112,-19.196096,1.0,-0.0053131958
ENSG00000229309,-19.199524,1.0,-0.0053131958
ENSG00000254654,-19.200033,1.0,-0.0053131958
ENSG00000286740,-19.20026,1.0,-0.0053131958
ENSG00000254878,-19.203995,1.0,-0.0053131958
ENSG00000184724,-19.206282,1.0,-0.0053131958
ENSG00000131721,-19.21214,1.0,-0.0053131958
ENSG00000102021,-19.21322,1.0,-0.0053131958
ENSG00000259518,-19.22135,1.0,-0.0053131958
ENSG00000271148,-19.227364,1.0,-0.0053131958
ENSG00000250105,-19.233017,1.0,-0.0053131958
ENSG00000248050,-19.235533,1.0,-0.0053131958
ENSG00000286435,-19.236874,1.0,-0.0053131958
ENSG00000235009,-19.238346,1.0,-0.0053131958
ENSG00000139329,-19.239069,1.0,-0.0053131958
ENSG00000261334,-19.245508,1.0,-0.0053131958
ENSG00000275793,-19.24912,1.0,-0.0053131958
ENSG00000188505,-19.257944,1.0,-0.0053131958
ENSG00000230944,-19.262619,1.0,-0.0053131958
ENSG00000224691,-19.264996,1.0,-0.0053131958
ENSG00000226771,-19.269882,1.0,-0.0053131958
ENSG00000276473,-19.27233,1.0,-0.0053131958
ENSG00000231440,-19.275192,1.0,-0.0053131958
ENSG00000100721,-19.280573,1.0,-0.0053131958
ENSG00000267760,-19.288242,1.0,-0.0053131958
ENSG00000250821,-19.288704,1.0,-0.0053131958
ENSG00000228968,-19.292871,1.0,-0.0066414946
ENSG00000265927,-19.29662,1.0,-0.0053131958
ENSG00000225626,-19.310354,1.0,-0.0053131958
ENSG00000179772,-19.3109,1.0,-0.0053131958
ENSG00000251321,-19.313442,1.0,-0.0053131958
ENSG00000265697,-19.313938,1.0,-0.0053131958
ENSG00000115297,-19.324215,1.0,-0.0066414946
ENSG00000228048,-19.328226,1.0,-0.0053131958
ENSG00000271742,-19.328789,1.0,-0.0053131958
