symbol,gene,logfoldchange,pval_adj,score
TLN2,ENSG00000171914,0.016351225,1.0,0.31784245
PTGS2,ENSG00000073756,0.01625724,1.0,0.017861193
MERTK,ENSG00000153208,0.016251747,1.0,-0.23232667
SLC11A1,ENSG00000018280,0.015903004,1.0,0.4051626
ABCA1,ENSG00000165029,0.015131166,1.0,0.25742993
SMIM35,ENSG00000255274,0.014934754,1.0,0.13498066
PTCHD4,ENSG00000244694,0.01479674,1.0,0.19716325
ABTB3,ENSG00000151136,0.014744257,1.0,0.12455151
LINC02824,ENSG00000255998,0.014117567,1.0,-0.020154674
LINC01572,ENSG00000261008,0.014066702,1.0,0.0488103
NIBAN1,ENSG00000135842,0.013647128,1.0,0.23120506
ST6GALNAC3,ENSG00000184005,0.012989752,1.0,1.2537415
NPAS3,ENSG00000151322,0.012338559,1.0,0.40610895
H2BC5,ENSG00000158373,0.012196835,1.0,0.07882657
GAS7,ENSG00000007237,0.011785473,1.0,0.6199725
MKI67,ENSG00000148773,0.011179235,1.0,-0.03403813
ARRDC3-AS1,ENSG00000281357,0.011013397,1.0,0.100823626
MARCHF3,ENSG00000173926,0.010991458,1.0,0.40120083
KCNQ3,ENSG00000184156,0.010753166,1.0,0.84044814
SGK1,ENSG00000118515,0.010528825,1.0,0.13052118
,ENSG00000243055,0.0104490565,1.0,-0.0125890095
CPVL,ENSG00000106066,0.010271368,1.0,0.3797615
ARID5B,ENSG00000150347,0.009701804,1.0,0.09011132
CD163,ENSG00000177575,0.009639381,1.0,0.06662614
SIGLEC1,ENSG00000088827,0.009523182,1.0,0.13968039
SAT1,ENSG00000130066,0.009385831,1.0,0.1306217
,ENSG00000253496,0.009249241,1.0,0.014479199
LGMN,ENSG00000100600,0.008703369,1.0,0.10044853
SPON2,ENSG00000159674,0.008622847,1.0,-0.02047093
CHI3L1,ENSG00000133048,0.008599797,1.0,0.017948225
CD83,ENSG00000112149,0.008440959,1.0,0.047617592
OPRM1,ENSG00000112038,0.008242426,1.0,0.1827956
SMYD3,ENSG00000185420,0.007994526,1.0,0.011265141
MT-CO2,ENSG00000198712,0.007929246,1.0,0.0009009661
KLRC3,ENSG00000205810,0.007889131,1.0,-0.002843866
LOC107986178,ENSG00000249631,0.007856392,1.0,-0.026744597
TLR2,ENSG00000137462,0.007832812,1.0,-0.1292439
LOC105371256,ENSG00000285367,0.007137567,1.0,0.2781031
COX10-DT,ENSG00000236088,0.0066087637,1.0,0.050961584
,ENSG00000244649,0.006137134,1.0,-0.026449177
LINC01020,ENSG00000215231,0.0058582854,1.0,-0.00038490252
AUTS2,ENSG00000158321,0.0056709545,1.0,0.4092617
,ENSG00000234663,0.0051888376,1.0,0.040005345
TRERF1,ENSG00000124496,0.0051750587,1.0,0.027907884
RANBP3L,ENSG00000164188,0.0051320307,1.0,0.002905156
LOC105376219,ENSG00000227531,0.0051238653,1.0,0.06709562
CTNNA3,ENSG00000183230,0.00505032,1.0,0.04058883
,ENSG00000286174,0.00499522,1.0,-0.006480827
COMMD10,ENSG00000145781,0.004856544,1.0,-0.2880701
TMSB4X,ENSG00000205542,0.0046309913,1.0,0.18432173
MAN1A1,ENSG00000111885,0.004587319,1.0,0.21452555
CPQ,ENSG00000104324,0.0042644376,1.0,0.32771754
PFKFB3,ENSG00000170525,0.0041830908,1.0,0.012669913
EGR3,ENSG00000179388,0.003994476,1.0,-0.023569763
MACROD2,ENSG00000172264,0.0039017333,1.0,0.13060209
MSR1,ENSG00000038945,0.003608911,1.0,-0.22895816
XIST,ENSG00000229807,0.003585458,1.0,-0.07649754
CLYBL,ENSG00000125246,0.003530313,1.0,0.08601468
OR3A2,ENSG00000221882,0.0034319947,1.0,0.038235284
FMN1,ENSG00000248905,0.0032030053,1.0,1.0678201
FGL1,ENSG00000104760,0.0031108637,1.0,0.082790814
LINC01266,ENSG00000224957,0.002999259,1.0,0.0092364345
CRYBG1,ENSG00000112297,0.0027938413,1.0,-0.0014905779
LOC124903183,ENSG00000285572,0.0027585241,1.0,0.06296343
GMDS,ENSG00000112699,0.0026669533,1.0,-0.12353287
PELI1,ENSG00000197329,0.0026514654,1.0,0.3176034
HSPA5,ENSG00000044574,0.0021993509,1.0,0.028221691
RPL28,ENSG00000108107,0.0020825695,1.0,-0.12381358
SNHG31,ENSG00000229267,0.002071295,1.0,-0.006053021
LINC02232,ENSG00000250125,0.002025063,1.0,-0.3495013
ZFP36L2,ENSG00000152518,0.0017673534,1.0,0.0751749
CCND3,ENSG00000112576,0.0016054465,1.0,-0.27532297
RPL11,ENSG00000142676,0.0011755449,1.0,-0.07414644
PARD3B,ENSG00000116117,0.0010839568,1.0,-0.010018498
P4HA1,ENSG00000122884,0.0009437899,1.0,0.44926706
APOC2,ENSG00000234906,0.000741664,1.0,0.037802577
RPL32,ENSG00000144713,0.00022183174,1.0,-0.003837993
,ENSG00000249490,0.0,1.0,0.0
MLNR,ENSG00000102539,0.0,1.0,0.0
WFDC5,ENSG00000175121,0.0,1.0,0.0
GPR15,ENSG00000154165,0.0,1.0,0.0
LOC124902479,ENSG00000273124,0.0,1.0,0.0
,ENSG00000265126,0.0,1.0,0.0
IGHVIII-76-1,ENSG00000253310,0.0,1.0,0.0
NKX2-6,ENSG00000180053,0.0,1.0,0.0
,ENSG00000228923,0.0,1.0,0.0
GJD3,ENSG00000183153,0.0,1.0,0.0
,ENSG00000284694,0.0,1.0,0.0
,ENSG00000270540,0.0,1.0,0.0
LOC105372035,ENSG00000263382,0.0,1.0,0.0
BARX1-DT,ENSG00000235601,0.0,1.0,0.0
,ENSG00000268475,0.0,1.0,0.0
,ENSG00000259814,0.0,1.0,0.0
TRAV14DV4,ENSG00000211792,0.0,1.0,0.0
FAM247B,ENSG00000278044,0.0,1.0,0.0
,ENSG00000280511,0.0,1.0,0.0
OR6C1,ENSG00000205330,0.0,1.0,0.0
,ENSG00000266153,0.0,1.0,0.0
IL17C,ENSG00000124391,0.0,1.0,0.0
SLC1A2-AS1,ENSG00000255004,0.0,1.0,0.0
LINC00375,ENSG00000226370,0.0,1.0,0.0
LOC105375709,ENSG00000287819,0.0,1.0,0.0
LINC02186,ENSG00000261856,0.0,1.0,0.0
LOC124901427,ENSG00000273132,0.0,1.0,0.0
,ENSG00000287393,0.0,1.0,0.0
,ENSG00000272783,0.0,1.0,0.0
LOC105375972,ENSG00000230920,0.0,1.0,0.0
,ENSG00000235201,0.0,1.0,0.0
ARHGEF4-AS1,ENSG00000233221,0.0,1.0,0.0
,ENSG00000225561,0.0,1.0,0.0
,ENSG00000228073,0.0,1.0,0.0
TTLL10-AS1,ENSG00000205231,0.0,1.0,0.0
,ENSG00000249697,0.0,1.0,0.0
,ENSG00000230627,0.0,1.0,0.0
,ENSG00000224698,0.0,1.0,0.0
LOC105372969,ENSG00000233577,0.0,1.0,0.0
LINC02304,ENSG00000259110,0.0,1.0,0.0
,ENSG00000273445,0.0,1.0,0.0
LOC124905176,ENSG00000226679,0.0,1.0,0.0
,ENSG00000266901,0.0,1.0,0.0
ADIPOQ-AS1,ENSG00000226482,0.0,1.0,0.0
,ENSG00000233236,0.0,1.0,0.0
FOXD3-AS1,ENSG00000230798,0.0,1.0,0.0
,ENSG00000267232,0.0,1.0,0.0
CSHL1,ENSG00000204414,0.0,1.0,0.0
RPS18,ENSG00000231500,-0.0003081375,1.0,-0.02132409
GLCCI1,ENSG00000106415,-0.0003478674,1.0,-0.00017774162
ENTPD1-AS1,ENSG00000226688,-0.00080164615,1.0,-0.23871312
SGO1-AS1,ENSG00000231304,-0.0008460307,1.0,0.09426067
RGS16,ENSG00000143333,-0.0010538669,1.0,-0.04187102
CCL3,ENSG00000277632,-0.0013167679,1.0,0.01682171
RPL37,ENSG00000145592,-0.0015139868,1.0,-0.059753053
,ENSG00000275119,-0.0015998288,1.0,0.023051249
LEPR,ENSG00000116678,-0.0019879392,1.0,0.002123093
LOC107985651,ENSG00000286072,-0.002577334,1.0,0.0016744486
,ENSG00000250938,-0.0030186295,1.0,-0.019742802
LINC02910,ENSG00000228340,-0.003225897,1.0,0.6164618
SPP1,ENSG00000118785,-0.0032856057,1.0,-0.05788002
,ENSG00000258168,-0.0037871553,1.0,0.03590871
SH3RF3,ENSG00000172985,-0.00512332,1.0,-0.017433388
CRADD,ENSG00000169372,-0.0052808933,1.0,-0.12257429
ZCCHC7,ENSG00000147905,-0.0053000846,1.0,0.6176374
,ENSG00000228065,-0.0053409664,1.0,-0.051977776
BACH1,ENSG00000156273,-0.0054022013,1.0,0.112773985
PDK4,ENSG00000004799,-0.0054517286,1.0,-0.08838294
HSPA1A,ENSG00000204389,-0.005507007,1.0,-0.1634095
LOC105375523,ENSG00000232053,-0.0057613775,1.0,-0.057421573
MYO1D,ENSG00000176658,-0.0057697147,1.0,-0.08322843
FAM177B,ENSG00000197520,-0.005799569,1.0,-0.092049316
PTPN14,ENSG00000152104,-0.005812113,1.0,-0.04382005
SRGN,ENSG00000122862,-0.0063678673,1.0,0.0011449012
,ENSG00000227033,-0.006513766,1.0,-0.06482053
GLYATL1-AS1,ENSG00000255240,-0.00653444,1.0,-0.06491124
TRAT1,ENSG00000163519,-0.0065559126,1.0,0.002967672
ADAMTS2,ENSG00000087116,-0.0067397184,1.0,0.018948482
,ENSG00000287291,-0.007034135,1.0,-0.05562577
CD163L1,ENSG00000177675,-0.0071018916,1.0,-0.024506278
KNL1,ENSG00000137812,-0.0073602577,1.0,-0.06029486
NFIA,ENSG00000162599,-0.007517818,1.0,0.29713985
,ENSG00000237978,-0.007936654,1.0,-0.036049675
WIPF3,ENSG00000122574,-0.007968552,1.0,-0.061334338
BIN1,ENSG00000136717,-0.008190684,1.0,-0.113280244
DIAPH2-AS1,ENSG00000236256,-0.008387394,1.0,-0.11542295
LINC01845,ENSG00000253298,-0.008493792,1.0,-0.010007465
MGAM,ENSG00000257335,-0.008599121,1.0,-0.043707274
ARHGAP26-AS1,ENSG00000226272,-0.008936147,1.0,-0.027507046
ERC2,ENSG00000187672,-0.009292143,1.0,-0.4037701
FAU,ENSG00000149806,-0.009443554,1.0,-0.0806285
GMDS-DT,ENSG00000250903,-0.009734108,1.0,0.12362236
CGNL1,ENSG00000128849,-0.009762069,1.0,-0.08750281
ZNF560,ENSG00000198028,-0.009796731,1.0,-0.010448755
PAPSS2,ENSG00000198682,-0.009979785,1.0,0.001853416
LINC01258,ENSG00000249534,-0.01005463,1.0,-0.035795934
MARCO,ENSG00000019169,-0.010339304,1.0,-0.002391544
IL7,ENSG00000104432,-0.010802235,1.0,-0.04127896
HSPB1,ENSG00000106211,-0.010812575,1.0,-0.1294621
,ENSG00000253821,-0.010943298,1.0,-0.014408103
,ENSG00000287555,-0.011460166,1.0,-0.0922957
,ENSG00000287621,-0.012440787,1.0,-0.013893265
SCIN,ENSG00000006747,-0.012517961,1.0,-0.34850717
ELP4,ENSG00000109911,-0.012571851,1.0,-0.14905289
LOC100506207,ENSG00000285219,-0.012802444,1.0,-0.11474876
HLCS,ENSG00000159267,-0.012960819,1.0,-0.19082585
,ENSG00000250453,-0.013166861,1.0,-0.024180215
ZNF407,ENSG00000215421,-0.01316895,1.0,-0.18204908
FRMD4B,ENSG00000114541,-0.013230894,1.0,0.034714777
S100Z,ENSG00000171643,-0.013242081,1.0,-0.12699577
PELI2,ENSG00000139946,-0.013352514,1.0,-0.2299143
PSD3,ENSG00000156011,-0.013684476,1.0,-0.05351371
BCL2,ENSG00000171791,-0.014030173,1.0,-0.044636436
PCAT1,ENSG00000253438,-0.014150012,1.0,-0.07784592
C8orf34-AS1,ENSG00000248801,-0.01415712,1.0,-0.016998228
DPH6,ENSG00000134146,-0.014220563,1.0,-0.14715166
COLEC12,ENSG00000158270,-0.014268853,1.0,-0.08359494
TBC1D8,ENSG00000204634,-0.014526824,1.0,-0.3032272
BCAS3,ENSG00000141376,-0.014774698,1.0,-0.07759096
,ENSG00000241743,-0.014921152,1.0,-0.13342512
DLEU7,ENSG00000186047,-0.0155347055,1.0,-0.13771175
RPLP1,ENSG00000137818,-0.01573745,1.0,-0.26868647
RPL38,ENSG00000172809,-0.015791355,1.0,-0.19995318
MT-ND5,ENSG00000198786,-0.016194025,1.0,-0.20500962
LMCD1-AS1,ENSG00000227110,-0.016358167,1.0,-0.15466462
LOC105377918,ENSG00000287616,-0.016800687,1.0,-0.11784881
SULF2,ENSG00000196562,-0.016888928,1.0,-0.077850826
TXNIP,ENSG00000265972,-0.01719682,1.0,-0.068397425
RPL35,ENSG00000136942,-0.01738027,1.0,-0.2204756
PSMA1,ENSG00000129084,-0.017414058,1.0,0.012566945
TSHZ3,ENSG00000121297,-0.017441215,1.0,-0.07097529
FOXP2,ENSG00000128573,-0.017550489,1.0,-0.018892094
ESR1,ENSG00000091831,-0.017560797,1.0,-0.1762878
,ENSG00000251003,-0.018123256,1.0,-0.16382995
,ENSG00000266846,-0.018274946,1.0,-0.20650633
DTNA,ENSG00000134769,-0.0183584,1.0,-0.032391876
CD74,ENSG00000019582,-0.01859647,1.0,0.22842371
IL12B-AS1,ENSG00000249738,-0.018613774,1.0,-0.32697102
LINC00571,ENSG00000223685,-0.018905094,1.0,-0.04653643
ENOX2,ENSG00000165675,-0.019255303,1.0,-0.23830125
RAD51B,ENSG00000182185,-0.019550623,1.0,-0.48975292
HS2ST1,ENSG00000153936,-0.020267325,1.0,-0.25510457
KLRK1-AS1,ENSG00000245648,-0.020389063,1.0,-0.015170553
LINC01376,ENSG00000236204,-0.020618793,1.0,-0.14527497
SERPINB9,ENSG00000170542,-0.020707898,1.0,-0.10382316
FOXP1,ENSG00000114861,-0.021229729,1.0,0.0069650197
APOC1,ENSG00000130208,-0.021405501,1.0,-0.2628921
PBX3,ENSG00000167081,-0.021715859,1.0,-0.55247974
PTPN22,ENSG00000134242,-0.021782571,1.0,0.023116216
MT-ND2,ENSG00000198763,-0.022028876,1.0,-0.2698277
GZMM,ENSG00000197540,-0.02206824,1.0,-0.0027580594
TANC1,ENSG00000115183,-0.022114914,1.0,-0.38211015
SYTL2,ENSG00000137501,-0.022608716,1.0,-0.14774373
TMTC2,ENSG00000179104,-0.023219254,1.0,-0.25777438
PDGFB,ENSG00000100311,-0.023743926,1.0,-0.31884885
,ENSG00000229989,-0.024588894,1.0,-0.49808717
MYO1E,ENSG00000157483,-0.02549848,1.0,-0.38559142
LPL,ENSG00000175445,-0.025709793,1.0,-0.062812656
EEF1A1,ENSG00000156508,-0.026237313,1.0,-0.19716938
CACNA1D,ENSG00000157388,-0.02663343,1.0,-0.19478765
,ENSG00000228061,-0.026717898,1.0,-0.21665476
PPM1L,ENSG00000163590,-0.026791954,1.0,-0.3758806
GAB1,ENSG00000109458,-0.027162196,1.0,-0.62490153
LOC102723690,ENSG00000226571,-0.027406635,1.0,-0.035891548
THRB,ENSG00000151090,-0.027474422,1.0,-0.56713796
RRM2,ENSG00000171848,-0.027724791,1.0,-0.013741265
ARHGAP20,ENSG00000137727,-0.02787223,1.0,-0.2886916
MT-CO3,ENSG00000198938,-0.028538153,1.0,-0.71086717
,ENSG00000261403,-0.028982446,1.0,-0.0051361197
USP9Y,ENSG00000114374,-0.029170692,1.0,-0.28888896
MT-ATP6,ENSG00000198899,-0.029171517,1.0,-0.30259714
,ENSG00000251680,-0.029651364,1.0,-0.2929525
RPL19,ENSG00000108298,-0.029664628,1.0,-0.4218115
CH25H,ENSG00000138135,-0.02979934,1.0,-0.09826782
CCL4,ENSG00000275302,-0.029800659,1.0,-0.08541404
CAMKMT,ENSG00000143919,-0.030576939,1.0,-0.46903926
TTTY14,ENSG00000176728,-0.030642569,1.0,-0.32721862
PRKCE,ENSG00000171132,-0.030707533,1.0,-0.56406486
CLEC5A,ENSG00000258227,-0.030829085,1.0,-0.29093605
USP53,ENSG00000145390,-0.030843737,1.0,-0.83990145
RPS24,ENSG00000138326,-0.03103271,1.0,-0.40286914
,ENSG00000261645,-0.031108284,1.0,-0.11525134
ID2,ENSG00000115738,-0.031160753,1.0,-0.33259746
PGCKA1,ENSG00000154274,-0.03153529,1.0,-0.2972796
,ENSG00000227240,-0.03168145,1.0,-0.034642454
IL15,ENSG00000164136,-0.032060526,1.0,-0.3303959
RETN,ENSG00000104918,-0.03211807,1.0,-0.02086564
XKR6,ENSG00000171044,-0.032282267,1.0,-0.43407688
FOXO1,ENSG00000150907,-0.03238584,1.0,-0.45872045
SCFD2,ENSG00000184178,-0.032516606,1.0,-0.3711208
TENT5A,ENSG00000112773,-0.03252807,1.0,-0.18859243
,ENSG00000228655,-0.03357133,1.0,-0.4379872
PPP1R15A,ENSG00000087074,-0.033879247,1.0,-0.18906069
LINC02742,ENSG00000249867,-0.033958748,1.0,-0.36690772
NOG,ENSG00000183691,-0.034192536,1.0,-0.0005834828
TCF7L2,ENSG00000148737,-0.03446691,1.0,-0.37947956
NAV3,ENSG00000067798,-0.034543447,1.0,0.32257038
ITK,ENSG00000113263,-0.03469831,1.0,-0.05025307
EDA,ENSG00000158813,-0.03481962,1.0,-0.50527406
,ENSG00000274225,-0.034920663,1.0,0.0047438624
HSH2D,ENSG00000196684,-0.035121668,1.0,-0.013807459
EEPD1,ENSG00000122547,-0.035157084,1.0,-0.35531652
OLR1,ENSG00000173391,-0.035194594,1.0,-0.3564418
,ENSG00000257599,-0.035661455,1.0,-0.012032494
,ENSG00000225689,-0.035787832,1.0,-0.21188761
LINC02328,ENSG00000258733,-0.035908934,1.0,-0.47689053
CA8,ENSG00000178538,-0.036004294,1.0,-0.25055438
SCN9A,ENSG00000169432,-0.0364061,1.0,-0.05862286
RPL13,ENSG00000167526,-0.036555886,1.0,-0.5642548
SCMH1,ENSG00000010803,-0.03680876,1.0,-0.6167217
RPS27,ENSG00000177954,-0.037207328,1.0,-0.5228582
EYA2,ENSG00000064655,-0.037249256,1.0,-0.22356953
,ENSG00000099725,-0.03732119,1.0,-0.36866796
,ENSG00000132204,-0.037454553,1.0,-0.010855722
RGCC,ENSG00000102760,-0.037614036,1.0,-0.08956093
CD14,ENSG00000170458,-0.038211804,1.0,-0.54397637
MIR31HG,ENSG00000171889,-0.038406998,1.0,-0.35715768
,ENSG00000227028,-0.03844612,1.0,-0.6285066
SUMF1,ENSG00000144455,-0.038610086,1.0,-0.5326438
CEP128,ENSG00000100629,-0.03893159,1.0,-0.4274845
PTPRM,ENSG00000173482,-0.038971677,1.0,-0.5393992
RPS8,ENSG00000142937,-0.038993053,1.0,-0.5509328
MIR3667HG,ENSG00000188511,-0.039360166,1.0,-0.5450955
DDIT4,ENSG00000168209,-0.039414674,1.0,-0.45132762
,ENSG00000286618,-0.039493155,1.0,-0.4509121
MICOS10,ENSG00000173436,-0.039562576,1.0,-0.48182932
CCDC26,ENSG00000229140,-0.03972129,1.0,-0.34782073
VAV3,ENSG00000134215,-0.039796963,1.0,-0.098141566
RPS19,ENSG00000105372,-0.03983902,1.0,-1.1188369
P3H2,ENSG00000090530,-0.040102605,1.0,-0.48017693
APOLD1,ENSG00000178878,-0.04055075,1.0,-0.19559422
DUSP1,ENSG00000120129,-0.040823884,1.0,-0.4033141
FKBP5,ENSG00000096060,-0.041056395,1.0,-0.5153146
UMAD1,ENSG00000219545,-0.041070834,1.0,-0.52425563
TRPS1,ENSG00000104447,-0.041309237,1.0,-0.98632497
SETBP1,ENSG00000152217,-0.041438393,1.0,-0.77310616
MIR2052HG,ENSG00000254349,-0.04150274,1.0,-0.24511181
,ENSG00000286423,-0.041576486,1.0,-0.07465025
CDK6,ENSG00000105810,-0.042057626,1.0,-0.48016223
TENT5C,ENSG00000183508,-0.042164862,1.0,7.845147e-05
LINC02432,ENSG00000248810,-0.042194013,1.0,-0.33876327
LOC105378305,ENSG00000231131,-0.042491138,1.0,-0.1534192
LYVE1,ENSG00000133800,-0.0428533,1.0,-0.403775
,ENSG00000255968,-0.04299817,1.0,-0.5306911
FBXO38-DT,ENSG00000247199,-0.043226562,1.0,-0.36945248
RPS25,ENSG00000118181,-0.04333834,1.0,-0.59731233
TSHR,ENSG00000165409,-0.043825783,1.0,-0.37118578
RNF217-AS1,ENSG00000236548,-0.044012,1.0,-0.19741577
GALNTL6,ENSG00000174473,-0.044152774,1.0,-0.57984954
APBA1,ENSG00000107282,-0.04424704,1.0,-0.7851374
LINC00996,ENSG00000242258,-0.044522863,1.0,-0.0817685
SLC38A4-AS1,ENSG00000257261,-0.04469449,1.0,-0.44107133
SLCO3A1,ENSG00000176463,-0.044861972,1.0,-0.31837445
LOC105370460,ENSG00000258526,-0.04496732,1.0,-0.54871655
RORA-AS1,ENSG00000245534,-0.045362223,1.0,-0.24142705
HIF1A,ENSG00000100644,-0.045573227,1.0,-0.74992985
CENPP,ENSG00000188312,-0.045668453,1.0,-0.6536773
RPS27A,ENSG00000143947,-0.046139006,1.0,-0.6400095
ROR2,ENSG00000169071,-0.046345025,1.0,-0.15706965
NR6A1,ENSG00000148200,-0.04672341,1.0,-0.5442068
AHCYL2,ENSG00000158467,-0.047138195,1.0,-0.7208452
EPSTI1,ENSG00000133106,-0.047184445,1.0,-0.45697
IL32,ENSG00000008517,-0.04724801,1.0,-0.0006030957
HAMP,ENSG00000105697,-0.047295325,1.0,-0.57542557
RGS2,ENSG00000116741,-0.04799022,1.0,-0.18230405
RGL1,ENSG00000143344,-0.048192944,1.0,-0.664332
LINC03041,ENSG00000205549,-0.0485576,1.0,-0.04586714
,ENSG00000253535,-0.048651103,1.0,-0.8021945
STK32B,ENSG00000152953,-0.048723266,1.0,-0.8218919
RNLS,ENSG00000184719,-0.04888464,1.0,-0.45355737
,ENSG00000255886,-0.049211293,1.0,-0.45648092
APOE,ENSG00000130203,-0.049406722,1.0,-0.51986235
RNF175,ENSG00000145428,-0.049794387,1.0,-0.39417204
MMADHC-DT,ENSG00000231969,-0.050107453,1.0,-0.27867064
CD44,ENSG00000026508,-0.050127164,1.0,-0.20649162
MAPK8,ENSG00000107643,-0.050658714,1.0,-0.57312596
AIF1,ENSG00000204472,-0.051453687,1.0,-0.5797196
,ENSG00000254733,-0.051580735,1.0,-0.15345353
C1QC,ENSG00000159189,-0.051589154,1.0,-0.8066772
TPT1,ENSG00000133112,-0.05168,1.0,-0.4633638
IQGAP2,ENSG00000145703,-0.051702615,1.0,-0.557535
BCAS2,ENSG00000116752,-0.05201429,1.0,-0.28224143
MT-ND4,ENSG00000198886,-0.052268837,1.0,-0.65616566
ST18,ENSG00000147488,-0.052732773,1.0,-0.28219116
DPYD-AS1,ENSG00000232878,-0.053533413,1.0,-0.53770393
DEPTOR,ENSG00000155792,-0.054249436,1.0,-0.7219337
KIAA0825,ENSG00000185261,-0.054397427,1.0,-0.60960716
MT-CYB,ENSG00000198727,-0.054460444,1.0,-0.6421228
KLF12,ENSG00000118922,-0.054828912,1.0,-0.6997822
GASK1B-AS1,ENSG00000248429,-0.05499742,1.0,-0.5636088
PLAC8,ENSG00000145287,-0.05588213,1.0,-0.35331354
IGSF21,ENSG00000117154,-0.056086667,1.0,-0.4213187
CEBPD,ENSG00000221869,-0.056639034,1.0,-0.7975107
NAMPT,ENSG00000105835,-0.056755103,1.0,-0.6264448
CD8A,ENSG00000153563,-0.057035163,1.0,-0.047352817
LOC105375826,ENSG00000253474,-0.057119686,1.0,-0.05942699
H2BC11,ENSG00000124635,-0.057472356,1.0,-0.1311966
DPYD,ENSG00000188641,-0.058334287,1.0,-0.37837878
NCKAP5,ENSG00000176771,-0.05837967,1.0,-1.028337
PRKCA,ENSG00000154229,-0.059112974,1.0,-0.33331332
FTL,ENSG00000087086,-0.059253022,1.0,-1.5874704
MIR223HG,ENSG00000274536,-0.059388623,1.0,-0.80508614
SNCA,ENSG00000145335,-0.059425596,1.0,-0.36037174
PDE4B,ENSG00000184588,-0.059479877,1.0,-1.2405959
MRC1,ENSG00000260314,-0.05998293,1.0,-0.7417194
TFRC,ENSG00000072274,-0.060313758,1.0,-0.58265907
EPHA1-AS1,ENSG00000229153,-0.060505696,1.0,-0.2761884
,ENSG00000251513,-0.061106406,1.0,-0.3144188
RPS28,ENSG00000233927,-0.061198924,1.0,-1.111547
,ENSG00000273956,-0.061239205,1.0,-0.00019612868
DIO2,ENSG00000211448,-0.061544456,1.0,-0.046737462
PRELID2,ENSG00000186314,-0.061705202,1.0,-0.77824104
ZNF831,ENSG00000124203,-0.0617277,1.0,-0.06586491
PID1,ENSG00000153823,-0.061767135,1.0,-0.6182319
SDK1,ENSG00000146555,-0.06250079,1.0,-0.8847132
PDGFC,ENSG00000145431,-0.06281364,1.0,-0.9514913
OXR1,ENSG00000164830,-0.0629343,1.0,-0.38321337
,ENSG00000271743,-0.06305799,1.0,-0.005523474
CBLB,ENSG00000114423,-0.063502885,1.0,-0.8729871
FTH1,ENSG00000167996,-0.064103805,1.0,-0.9068732
EXT1,ENSG00000182197,-0.06422652,1.0,-0.909054
CEMIP2,ENSG00000135048,-0.06460459,1.0,-0.68873036
CFH,ENSG00000000971,-0.06469684,1.0,-0.0437465
SLC2A3,ENSG00000059804,-0.06490727,1.0,-0.82451266
,ENSG00000286121,-0.065458566,1.0,-0.1996075
TMEM117,ENSG00000139173,-0.06555417,1.0,-0.83072627
,ENSG00000258561,-0.06584437,1.0,-0.21654077
,ENSG00000250195,-0.06688737,1.0,-0.34258285
,ENSG00000285755,-0.06697712,1.0,-0.51732737
VSIG4,ENSG00000155659,-0.067302585,1.0,-1.2071598
,ENSG00000236230,-0.067474835,1.0,-0.17116149
RPS23,ENSG00000186468,-0.06748937,1.0,-0.89257425
ADAMTS6,ENSG00000049192,-0.06749117,1.0,-0.1696133
LINC01091,ENSG00000249464,-0.067663245,1.0,-0.72555596
,ENSG00000223653,-0.06899676,1.0,-0.23840912
PRKCQ,ENSG00000065675,-0.06905052,1.0,-0.4037799
,ENSG00000224467,-0.06921119,1.0,-0.14434825
RPL6,ENSG00000089009,-0.06924812,1.0,-0.91656816
FLT1,ENSG00000102755,-0.06926521,1.0,-0.5001269
RASGRP1,ENSG00000172575,-0.07041553,1.0,-0.19205777
RNF144B,ENSG00000137393,-0.0705429,1.0,-1.1449109
RNF150,ENSG00000170153,-0.07083358,1.0,-1.2286211
RPS15,ENSG00000115268,-0.071671896,1.0,-0.8911523
IMMP2L,ENSG00000184903,-0.072152734,1.0,-1.8009307
,ENSG00000288088,-0.072169416,1.0,-0.054235708
UTY,ENSG00000183878,-0.07318364,1.0,-0.8452582
CD69,ENSG00000110848,-0.073223695,1.0,-0.3977232
GZMA,ENSG00000145649,-0.07327088,1.0,-0.035131548
H2BC8,ENSG00000273802,-0.07334976,1.0,-0.4014558
CFP,ENSG00000126759,-0.0733621,1.0,-0.0294573
,ENSG00000205056,-0.07337016,1.0,-0.5118689
,ENSG00000285691,-0.07354411,1.0,0.003912767
HLA-DRA,ENSG00000204287,-0.0738001,1.0,-1.204387
TMEM182,ENSG00000170417,-0.07457197,1.0,-0.32847387
TENM4,ENSG00000149256,-0.07501795,1.0,-1.1708698
IL12RB2,ENSG00000081985,-0.07646413,1.0,-0.19341229
LINC01619,ENSG00000257242,-0.07673669,1.0,-0.3907214
MCF2L2,ENSG00000053524,-0.07789379,1.0,-1.1422228
,ENSG00000274198,-0.07877556,1.0,-0.005133668
SIPA1L1,ENSG00000197555,-0.07882874,1.0,-1.6121912
,ENSG00000285354,-0.07923615,1.0,-0.005133668
SHOC1,ENSG00000165181,-0.07932038,1.0,-1.2353091
CACNB4,ENSG00000182389,-0.07992987,1.0,-0.8741063
P2RY8,ENSG00000182162,-0.08071388,1.0,-0.39987695
CALCR,ENSG00000004948,-0.08113001,1.0,-0.1954226
PDE3B,ENSG00000152270,-0.08114373,1.0,-0.943499
LINC01933,ENSG00000254226,-0.08122428,1.0,-0.15840822
LINC01684,ENSG00000237484,-0.08159645,1.0,-1.2354428
