gene,logfoldchange,pval_adj,score
ENSG00000287661,-16.980585,1.0,-0.0013341617
ENSG00000183128,-16.996925,1.0,-0.0013341617
ENSG00000253515,-17.00019,1.0,-0.0013341617
ENSG00000211766,-17.007046,1.0,-0.0013341617
ENSG00000135406,-17.008516,1.0,-0.0013341617
ENSG00000236950,-17.018194,1.0,-0.0013341617
ENSG00000227418,-17.023771,1.0,-0.0013341617
ENSG00000251687,-17.024036,1.0,-0.0013341617
ENSG00000276170,-17.026335,1.0,-0.0013341617
ENSG00000248417,-17.043798,1.0,-0.0013341617
ENSG00000254201,-17.044186,1.0,-0.0013341617
ENSG00000203757,-17.05146,1.0,-0.0013341617
ENSG00000237556,-17.058334,1.0,-0.0013341617
ENSG00000237874,-17.062252,1.0,-0.0013341617
ENSG00000204969,-17.064878,1.0,-0.0013341617
ENSG00000261683,-17.068884,1.0,-0.0013341617
ENSG00000123307,-17.070602,1.0,-0.0013341617
ENSG00000250529,-17.07524,1.0,-0.0013341617
ENSG00000255433,-17.076275,1.0,-0.0013341617
ENSG00000268894,-17.09859,1.0,-0.0013341617
ENSG00000198807,-17.106745,1.0,-0.0013341617
ENSG00000253548,-17.109669,1.0,-0.0013341617
ENSG00000165953,-17.109993,1.0,-0.0013341617
ENSG00000273394,-17.114769,1.0,-0.0013341617
ENSG00000283247,-17.123613,1.0,-0.0013341617
ENSG00000164729,-17.125435,1.0,-0.0013341617
ENSG00000237271,-17.13671,1.0,-0.0013341617
ENSG00000204702,-17.136908,1.0,-0.0013341617
ENSG00000226193,-17.143152,1.0,-0.0013341617
ENSG00000226047,-17.145288,1.0,-0.0013341617
ENSG00000257830,-17.145319,1.0,-0.0013341617
ENSG00000285611,-17.163208,1.0,-0.0013341617
ENSG00000251527,-17.17378,1.0,-0.0013341617
ENSG00000268316,-17.180033,1.0,-0.0013341617
ENSG00000248366,-17.180481,1.0,-0.0013341617
ENSG00000279243,-17.181246,1.0,-0.0013341617
ENSG00000126778,-17.183655,1.0,-0.0013341617
ENSG00000286789,-17.186352,1.0,-0.0013341617
ENSG00000283033,-17.186607,1.0,-0.0013341617
ENSG00000280455,-17.187775,1.0,-0.0013341617
ENSG00000287575,-17.201197,1.0,-0.0013341617
ENSG00000186146,-17.20973,1.0,-0.0013341617
ENSG00000211891,-17.210726,1.0,-0.0013341617
ENSG00000285623,-17.223026,1.0,-0.0013341617
ENSG00000250106,-17.225552,1.0,-0.0013341617
ENSG00000236656,-17.23318,1.0,-0.0013341617
ENSG00000237076,-17.235659,1.0,-0.0013341617
ENSG00000286232,-17.238832,1.0,-0.0013341617
ENSG00000248597,-17.244394,1.0,-0.0013341617
ENSG00000261707,-17.245626,1.0,-0.0013341617
ENSG00000258945,-17.253365,1.0,-0.0013341617
ENSG00000254578,-17.254862,1.0,-0.0013341617
ENSG00000211649,-17.255424,1.0,-0.0013341617
ENSG00000277223,-17.257767,1.0,-0.0013341617
ENSG00000285715,-17.25812,1.0,-0.0013341617
ENSG00000260568,-17.261112,1.0,-0.0013341617
ENSG00000285361,-17.263474,1.0,-0.0013341617
ENSG00000260416,-17.266165,1.0,-0.0013341617
ENSG00000254508,-17.267872,1.0,-0.0013341617
ENSG00000262714,-17.269655,1.0,-0.0013341617
ENSG00000236601,-17.269754,1.0,-0.0013341617
ENSG00000236720,-17.271225,1.0,-0.0013341617
ENSG00000149043,-17.271969,1.0,-0.0013341617
ENSG00000159184,-17.272308,1.0,-0.0013341617
ENSG00000287103,-17.273384,1.0,-0.0013341617
ENSG00000211873,-17.276882,1.0,-0.0013341617
ENSG00000225632,-17.278809,1.0,-0.0013341617
ENSG00000211818,-17.280169,1.0,-0.0013341617
ENSG00000273906,-17.286903,1.0,-0.0013341617
ENSG00000286518,-17.287813,1.0,-0.0013341617
ENSG00000268605,-17.289703,1.0,-0.0013341617
ENSG00000258253,-17.292505,1.0,-0.0013341617
ENSG00000225255,-17.296892,1.0,-0.0013341617
ENSG00000282320,-17.303942,1.0,-0.0013341617
ENSG00000211782,-17.305061,1.0,-0.0013341617
ENSG00000211795,-17.305061,1.0,-0.0013341617
ENSG00000245870,-17.305407,1.0,-0.0013341617
ENSG00000256721,-17.306522,1.0,-0.0013341617
ENSG00000131910,-17.308352,1.0,-0.0013341617
ENSG00000205884,-17.310398,1.0,-0.0013341617
ENSG00000234519,-17.314417,1.0,-0.0013341617
ENSG00000250451,-17.317835,1.0,-0.0013341617
ENSG00000266968,-17.32273,1.0,-0.0013341617
ENSG00000254438,-17.328438,1.0,-0.0013341617
ENSG00000236389,-17.342535,1.0,-0.0013341617
ENSG00000286709,-17.344421,1.0,-0.0013341617
ENSG00000250313,-17.36619,1.0,-0.0013341617
ENSG00000205143,-17.36772,1.0,-0.0013341617
ENSG00000286598,-17.36897,1.0,-0.0013341617
ENSG00000182393,-17.369066,1.0,-0.0013341617
ENSG00000223485,-17.371876,1.0,-0.0013341617
ENSG00000259731,-17.373825,1.0,-0.0013341617
ENSG00000218839,-17.374651,1.0,-0.0013341617
ENSG00000236226,-17.375082,1.0,-0.0013341617
ENSG00000172236,-17.377129,1.0,-0.0013341617
ENSG00000176798,-17.37923,1.0,-0.0013341617
ENSG00000255216,-17.385612,1.0,-0.0013341617
ENSG00000232835,-17.392557,1.0,-0.0013341617
ENSG00000287652,-17.402006,1.0,-0.0013341617
ENSG00000269371,-17.409336,1.0,-0.0013341617
ENSG00000260650,-17.410051,1.0,-0.0013341617
ENSG00000269543,-17.414185,1.0,-0.0013341617
ENSG00000253755,-17.424068,1.0,-0.0013341617
ENSG00000273520,-17.424864,1.0,-0.0013341617
ENSG00000197416,-17.426199,1.0,-0.0013341617
ENSG00000234601,-17.432579,1.0,-0.0013341617
ENSG00000271334,-17.434168,1.0,-0.0013341617
ENSG00000276487,-17.448898,1.0,-0.0013341617
ENSG00000286617,-17.448917,1.0,-0.0013341617
ENSG00000237453,-17.480707,1.0,-0.0013341617
ENSG00000254535,-17.48891,1.0,-0.0013341617
ENSG00000162897,-17.494402,1.0,-0.0013341617
ENSG00000196758,-17.498047,1.0,-0.0013341617
ENSG00000176253,-17.50612,1.0,-0.0013341617
ENSG00000253469,-17.51766,1.0,-0.0013341617
ENSG00000109181,-17.52125,1.0,-0.0013341617
ENSG00000271715,-17.531944,1.0,-0.0013341617
ENSG00000273877,-17.540756,1.0,-0.0013341617
ENSG00000179580,-17.54742,1.0,-0.0013341617
ENSG00000203364,-17.5551,1.0,-0.0013341617
ENSG00000204936,-17.560452,1.0,-0.0013341617
ENSG00000285562,-17.56353,1.0,-0.0013341617
ENSG00000248482,-17.60259,1.0,-0.0013341617
ENSG00000225337,-17.707165,1.0,-0.0026683235
ENSG00000286668,-17.897215,1.0,-0.0026683235
ENSG00000275894,-17.911053,1.0,-0.0026683235
ENSG00000227751,-17.927517,1.0,-0.0026683235
ENSG00000130700,-17.92892,1.0,-0.0026683235
ENSG00000286170,-17.930805,1.0,-0.0026683235
ENSG00000254219,-17.956219,1.0,-0.0026683235
ENSG00000177508,-17.97866,1.0,-0.0026683235
ENSG00000175084,-17.983217,1.0,-0.0026683235
ENSG00000236800,-17.999142,1.0,-0.0026683235
ENSG00000251370,-18.0101,1.0,-0.0026683235
ENSG00000273355,-18.011322,1.0,-0.0026683235
ENSG00000236889,-18.02063,1.0,-0.0026683235
ENSG00000186895,-18.021107,1.0,-0.0026683235
ENSG00000272554,-18.022089,1.0,-0.0026683235
ENSG00000266441,-18.032726,1.0,-0.0026683235
ENSG00000178473,-18.033543,1.0,-0.0026683235
ENSG00000122145,-18.037893,1.0,-0.0026683235
ENSG00000166329,-18.049824,1.0,-0.0026683235
ENSG00000286468,-18.051025,1.0,-0.0026683235
ENSG00000106331,-18.055662,1.0,-0.0026683235
ENSG00000198077,-18.060501,1.0,-0.0026683235
ENSG00000181693,-18.063171,1.0,-0.0026683235
ENSG00000247867,-18.066164,1.0,-0.0026683235
ENSG00000170683,-18.067808,1.0,-0.0026683235
ENSG00000196240,-18.07019,1.0,-0.0026683235
ENSG00000159166,-18.070763,1.0,-0.0026683235
ENSG00000146378,-18.071486,1.0,-0.0026683235
ENSG00000260834,-18.073801,1.0,-0.0026683235
ENSG00000198074,-18.081438,1.0,-0.0026683235
ENSG00000267215,-18.083189,1.0,-0.0026683235
ENSG00000224301,-18.083523,1.0,-0.0026683235
ENSG00000233754,-18.085089,1.0,-0.0026683235
ENSG00000258798,-18.098696,1.0,-0.0026683235
ENSG00000228917,-18.098804,1.0,-0.0026683235
ENSG00000124253,-18.100458,1.0,-0.0026683235
ENSG00000205108,-18.108103,1.0,-0.0026683235
ENSG00000288001,-18.120308,1.0,-0.0026683235
ENSG00000236837,-18.120943,1.0,-0.0026683235
ENSG00000233303,-18.123041,1.0,-0.0026683235
ENSG00000264215,-18.123379,1.0,-0.0026683235
ENSG00000236495,-18.123652,1.0,-0.0026683235
ENSG00000239991,-18.124004,1.0,-0.0026683235
ENSG00000273180,-18.12573,1.0,-0.0026683235
ENSG00000229393,-18.125942,1.0,-0.0026683235
ENSG00000206062,-18.133745,1.0,-0.0026683235
ENSG00000224517,-18.134558,1.0,-0.0026683235
ENSG00000262950,-18.13497,1.0,-0.0026683235
ENSG00000257653,-18.137804,1.0,-0.0026683235
ENSG00000267505,-18.138222,1.0,-0.0026683235
ENSG00000229400,-18.143894,1.0,-0.0026683235
ENSG00000226416,-18.14869,1.0,-0.0026683235
ENSG00000278981,-18.149187,1.0,-0.0026683235
ENSG00000272249,-18.151194,1.0,-0.0026683235
ENSG00000231510,-18.153055,1.0,-0.0026683235
ENSG00000286359,-18.153183,1.0,-0.0026683235
ENSG00000231882,-18.153963,1.0,-0.0026683235
ENSG00000287302,-18.155176,1.0,-0.0026683235
ENSG00000282143,-18.156637,1.0,-0.0026683235
ENSG00000271208,-18.15799,1.0,-0.0026683235
ENSG00000228559,-18.158014,1.0,-0.0026683235
ENSG00000229297,-18.158146,1.0,-0.0026683235
ENSG00000287442,-18.158165,1.0,-0.0026683235
ENSG00000267774,-18.160261,1.0,-0.0026683235
ENSG00000233975,-18.16063,1.0,-0.0026683235
ENSG00000171855,-18.16893,1.0,-0.0026683235
ENSG00000285654,-18.171474,1.0,-0.0026683235
ENSG00000285858,-18.172333,1.0,-0.0026683235
ENSG00000188257,-18.174368,1.0,-0.0026683235
ENSG00000287119,-18.174551,1.0,-0.0026683235
ENSG00000286498,-18.176016,1.0,-0.0026683235
ENSG00000187979,-18.176968,1.0,-0.0026683235
ENSG00000250164,-18.185179,1.0,-0.0026683235
ENSG00000211825,-18.185434,1.0,-0.0026683235
ENSG00000274798,-18.185919,1.0,-0.0026683235
ENSG00000223701,-18.187344,1.0,-0.0026683235
ENSG00000243572,-18.189598,1.0,-0.0026683235
ENSG00000255375,-18.193169,1.0,-0.0026683235
ENSG00000186049,-18.199528,1.0,-0.0026683235
ENSG00000275743,-18.202488,1.0,-0.0026683235
ENSG00000259290,-18.20351,1.0,-0.0026683235
ENSG00000287473,-18.206757,1.0,-0.0026683235
ENSG00000249553,-18.207336,1.0,-0.0026683235
ENSG00000211799,-18.208559,1.0,-0.0026683235
ENSG00000256155,-18.210396,1.0,-0.0026683235
ENSG00000233258,-18.211535,1.0,-0.0026683235
ENSG00000131808,-18.211761,1.0,-0.0026683235
ENSG00000261763,-18.211788,1.0,-0.0026683235
ENSG00000286352,-18.211946,1.0,-0.0026683235
ENSG00000259656,-18.21205,1.0,-0.0026683235
ENSG00000287909,-18.214466,1.0,-0.0026683235
ENSG00000235007,-18.218527,1.0,-0.0026683235
ENSG00000261435,-18.22059,1.0,-0.0026683235
ENSG00000287481,-18.222532,1.0,-0.0026683235
ENSG00000250577,-18.225924,1.0,-0.0026683235
ENSG00000259828,-18.226757,1.0,-0.0026683235
ENSG00000238250,-18.231304,1.0,-0.0026683235
ENSG00000160182,-18.231571,1.0,-0.0026683235
ENSG00000187689,-18.232924,1.0,-0.0026683235
ENSG00000287930,-18.23309,1.0,-0.0026683235
ENSG00000180708,-18.233109,1.0,-0.0026683235
ENSG00000286991,-18.233713,1.0,-0.0026683235
ENSG00000287845,-18.234089,1.0,-0.0026683235
ENSG00000262179,-18.236181,1.0,-0.0026683235
ENSG00000264023,-18.23836,1.0,-0.0026683235
ENSG00000234168,-18.239164,1.0,-0.0026683235
ENSG00000246095,-18.239748,1.0,-0.0026683235
ENSG00000171402,-18.240625,1.0,-0.0026683235
ENSG00000226363,-18.241589,1.0,-0.0026683235
ENSG00000274937,-18.242548,1.0,-0.0026683235
ENSG00000287535,-18.245674,1.0,-0.0026683235
ENSG00000250103,-18.248047,1.0,-0.0026683235
ENSG00000259149,-18.250381,1.0,-0.0026683235
ENSG00000260176,-18.251465,1.0,-0.0026683235
ENSG00000257787,-18.25255,1.0,-0.0026683235
ENSG00000178403,-18.252851,1.0,-0.0026683235
ENSG00000205015,-18.254013,1.0,-0.0026683235
ENSG00000273342,-18.254879,1.0,-0.0026683235
ENSG00000287747,-18.257866,1.0,-0.0026683235
ENSG00000267746,-18.25966,1.0,-0.0026683235
ENSG00000243861,-18.260115,1.0,-0.0026683235
ENSG00000240562,-18.265085,1.0,-0.0026683235
ENSG00000225350,-18.266087,1.0,-0.0026683235
ENSG00000254753,-18.266672,1.0,-0.0026683235
ENSG00000211749,-18.267422,1.0,-0.0026683235
ENSG00000178343,-18.267603,1.0,-0.0026683235
ENSG00000261382,-18.268726,1.0,-0.0026683235
ENSG00000257329,-18.270258,1.0,-0.0026683235
ENSG00000213931,-18.272467,1.0,-0.0026683235
ENSG00000254545,-18.2727,1.0,-0.0026683235
ENSG00000287959,-18.277302,1.0,-0.0026683235
ENSG00000211786,-18.278667,1.0,-0.0026683235
ENSG00000287886,-18.27926,1.0,-0.0026683235
ENSG00000250597,-18.281292,1.0,-0.0026683235
ENSG00000186572,-18.281427,1.0,-0.0026683235
ENSG00000196344,-18.282953,1.0,-0.0026683235
ENSG00000211809,-18.28357,1.0,-0.0026683235
ENSG00000229569,-18.286451,1.0,-0.0026683235
ENSG00000274331,-18.29277,1.0,-0.0026683235
ENSG00000273264,-18.292938,1.0,-0.0026683235
ENSG00000134240,-18.293873,1.0,-0.0026683235
ENSG00000286350,-18.294403,1.0,-0.0026683235
ENSG00000228799,-18.294434,1.0,-0.0026683235
ENSG00000256083,-18.295635,1.0,-0.0026683235
ENSG00000211767,-18.300528,1.0,-0.0026683235
ENSG00000259280,-18.303167,1.0,-0.0026683235
ENSG00000186860,-18.303696,1.0,-0.0026683235
ENSG00000251619,-18.306688,1.0,-0.0026683235
ENSG00000172724,-18.31346,1.0,-0.0026683235
ENSG00000233574,-18.316395,1.0,-0.0026683235
ENSG00000236678,-18.318089,1.0,-0.0026683235
ENSG00000270522,-18.320393,1.0,-0.0026683235
ENSG00000286892,-18.321337,1.0,-0.0026683235
ENSG00000109471,-18.321405,1.0,-0.0026683235
ENSG00000244125,-18.321482,1.0,-0.0026683235
ENSG00000287349,-18.324633,1.0,-0.0026683235
ENSG00000288089,-18.326515,1.0,-0.0026683235
ENSG00000215029,-18.328646,1.0,-0.0026683235
ENSG00000255227,-18.332748,1.0,-0.0026683235
ENSG00000121743,-18.34397,1.0,-0.0026683235
ENSG00000254630,-18.350622,1.0,-0.0026683235
ENSG00000271803,-18.35167,1.0,-0.0026683235
ENSG00000168928,-18.352396,1.0,-0.0026683235
ENSG00000287247,-18.361202,1.0,-0.0026683235
ENSG00000254111,-18.363176,1.0,-0.0026683235
ENSG00000287696,-18.365602,1.0,-0.0026683235
ENSG00000249293,-18.371523,1.0,-0.0026683235
ENSG00000261055,-18.372002,1.0,-0.0026683235
ENSG00000261538,-18.3809,1.0,-0.0026683235
ENSG00000211778,-18.380945,1.0,-0.0026683235
ENSG00000224406,-18.39037,1.0,-0.0026683235
ENSG00000268296,-18.393572,1.0,-0.0026683235
ENSG00000231216,-18.395948,1.0,-0.004002485
ENSG00000260624,-18.411663,1.0,-0.0026683235
ENSG00000211765,-18.420105,1.0,-0.0026683235
ENSG00000228488,-18.425776,1.0,-0.0026683235
ENSG00000146678,-18.433702,1.0,-0.0026683235
ENSG00000232132,-18.434101,1.0,-0.0026683235
ENSG00000243062,-18.440918,1.0,-0.0026683235
ENSG00000286663,-18.443298,1.0,-0.0026683235
ENSG00000258481,-18.44648,1.0,-0.004002485
ENSG00000255298,-18.448637,1.0,-0.0026683235
ENSG00000282906,-18.450245,1.0,-0.0026683235
ENSG00000229771,-18.489395,1.0,-0.004002485
ENSG00000258793,-18.495325,1.0,-0.004002485
ENSG00000226433,-18.502106,1.0,-0.004002485
ENSG00000235461,-18.53939,1.0,-0.0026683235
ENSG00000259813,-18.566933,1.0,-0.004002485
ENSG00000265678,-18.571695,1.0,-0.004002485
ENSG00000184471,-18.584246,1.0,-0.004002485
ENSG00000253343,-18.611334,1.0,-0.004002485
ENSG00000230483,-18.61225,1.0,-0.004002485
ENSG00000234182,-18.62248,1.0,-0.004002485
ENSG00000174156,-18.623804,1.0,-0.004002485
ENSG00000225730,-18.626556,1.0,-0.004002485
ENSG00000239739,-18.626871,1.0,-0.004002485
ENSG00000248408,-18.631203,1.0,-0.004002485
ENSG00000187191,-18.636112,1.0,-0.004002485
ENSG00000287174,-18.645008,1.0,-0.004002485
ENSG00000228973,-18.656878,1.0,-0.004002485
ENSG00000258497,-18.666092,1.0,-0.004002485
ENSG00000166391,-18.667564,1.0,-0.004002485
ENSG00000263424,-18.671047,1.0,-0.004002485
ENSG00000271564,-18.674656,1.0,-0.004002485
ENSG00000277245,-18.686905,1.0,-0.004002485
ENSG00000259003,-18.692034,1.0,-0.004002485
ENSG00000259711,-18.69556,1.0,-0.004002485
ENSG00000249818,-18.695957,1.0,-0.004002485
ENSG00000226455,-18.696898,1.0,-0.004002485
ENSG00000248767,-18.7047,1.0,-0.004002485
ENSG00000198049,-18.70583,1.0,-0.004002485
ENSG00000166634,-18.712515,1.0,-0.004002485
ENSG00000286567,-18.717333,1.0,-0.004002485
ENSG00000237468,-18.721607,1.0,-0.004002485
ENSG00000260973,-18.725897,1.0,-0.004002485
ENSG00000275630,-18.726532,1.0,-0.004002485
ENSG00000225870,-18.73026,1.0,-0.004002485
ENSG00000184991,-18.735237,1.0,-0.004002485
ENSG00000230316,-18.738037,1.0,-0.004002485
ENSG00000274630,-18.740831,1.0,-0.004002485
ENSG00000243384,-18.746252,1.0,-0.004002485
ENSG00000287692,-18.749228,1.0,-0.004002485
ENSG00000238232,-18.750189,1.0,-0.004002485
ENSG00000171551,-18.751043,1.0,-0.004002485
ENSG00000229495,-18.753199,1.0,-0.004002485
ENSG00000224413,-18.761114,1.0,-0.004002485
ENSG00000223634,-18.761263,1.0,-0.004002485
ENSG00000134595,-18.761686,1.0,-0.004002485
ENSG00000177354,-18.765482,1.0,-0.004002485
ENSG00000224157,-18.76813,1.0,-0.004002485
ENSG00000273111,-18.769434,1.0,-0.004002485
ENSG00000211794,-18.769716,1.0,-0.004002485
ENSG00000253172,-18.775896,1.0,-0.004002485
ENSG00000287120,-18.776924,1.0,-0.004002485
ENSG00000206104,-18.778223,1.0,-0.004002485
ENSG00000243969,-18.78108,1.0,-0.004002485
ENSG00000288070,-18.784546,1.0,-0.004002485
ENSG00000278177,-18.784626,1.0,-0.004002485
ENSG00000214414,-18.784864,1.0,-0.004002485
ENSG00000214336,-18.786127,1.0,-0.004002485
ENSG00000228160,-18.78738,1.0,-0.004002485
ENSG00000286440,-18.789463,1.0,-0.004002485
ENSG00000287428,-18.794092,1.0,-0.004002485
ENSG00000287244,-18.796354,1.0,-0.004002485
ENSG00000185247,-18.797132,1.0,-0.004002485
ENSG00000267311,-18.797153,1.0,-0.004002485
ENSG00000253470,-18.798336,1.0,-0.004002485
ENSG00000259862,-18.79881,1.0,-0.004002485
ENSG00000236437,-18.798925,1.0,-0.004002485
ENSG00000224048,-18.801144,1.0,-0.004002485
ENSG00000203722,-18.801153,1.0,-0.004002485
ENSG00000254639,-18.801258,1.0,-0.004002485
ENSG00000248203,-18.804785,1.0,-0.004002485
ENSG00000255179,-18.806026,1.0,-0.005336647
ENSG00000251276,-18.807552,1.0,-0.004002485
ENSG00000225595,-18.80834,1.0,-0.004002485
ENSG00000278890,-18.811104,1.0,-0.004002485
ENSG00000136834,-18.811382,1.0,-0.004002485
ENSG00000258460,-18.81237,1.0,-0.004002485
ENSG00000163518,-18.813744,1.0,-0.004002485
ENSG00000287233,-18.814299,1.0,-0.004002485
ENSG00000257737,-18.817965,1.0,-0.004002485
ENSG00000263065,-18.82,1.0,-0.004002485
ENSG00000242136,-18.821878,1.0,-0.004002485
ENSG00000278239,-18.822859,1.0,-0.004002485
ENSG00000231989,-18.824923,1.0,-0.004002485
ENSG00000159527,-18.825222,1.0,-0.004002485
ENSG00000260137,-18.828266,1.0,-0.004002485
ENSG00000164265,-18.832808,1.0,-0.004002485
ENSG00000251256,-18.834158,1.0,-0.004002485
ENSG00000162892,-18.839087,1.0,-0.004002485
ENSG00000274654,-18.839518,1.0,-0.004002485
ENSG00000268157,-18.840782,1.0,-0.004002485
ENSG00000287059,-18.841188,1.0,-0.004002485
ENSG00000234520,-18.843065,1.0,-0.004002485
ENSG00000288108,-18.843191,1.0,-0.004002485
ENSG00000234712,-18.84324,1.0,-0.004002485
ENSG00000283157,-18.845448,1.0,-0.004002485
ENSG00000227479,-18.84573,1.0,-0.004002485
ENSG00000248228,-18.84652,1.0,-0.004002485
ENSG00000232959,-18.846626,1.0,-0.004002485
ENSG00000205636,-18.847286,1.0,-0.004002485
ENSG00000237870,-18.850288,1.0,-0.004002485
ENSG00000248332,-18.851166,1.0,-0.004002485
ENSG00000259283,-18.852211,1.0,-0.004002485
ENSG00000180305,-18.853004,1.0,-0.004002485
ENSG00000236377,-18.854527,1.0,-0.004002485
ENSG00000242550,-18.861105,1.0,-0.004002485
ENSG00000285568,-18.86506,1.0,-0.004002485
ENSG00000226594,-18.86671,1.0,-0.004002485
ENSG00000250765,-18.868908,1.0,-0.005336647
ENSG00000248912,-18.870018,1.0,-0.005336647
ENSG00000272727,-18.871075,1.0,-0.004002485
ENSG00000232849,-18.877016,1.0,-0.004002485
ENSG00000236782,-18.880733,1.0,-0.004002485
ENSG00000171671,-18.881418,1.0,-0.004002485
ENSG00000275226,-18.883486,1.0,-0.004002485
ENSG00000227091,-18.88815,1.0,-0.004002485
ENSG00000263301,-18.888697,1.0,-0.004002485
ENSG00000253811,-18.892092,1.0,-0.004002485
ENSG00000253616,-18.894299,1.0,-0.004002485
ENSG00000250186,-18.898613,1.0,-0.004002485
ENSG00000287331,-18.902761,1.0,-0.004002485
ENSG00000119913,-18.907223,1.0,-0.004002485
ENSG00000184022,-18.907999,1.0,-0.004002485
ENSG00000130701,-18.912409,1.0,-0.004002485
ENSG00000263639,-18.914307,1.0,-0.004002485
ENSG00000286529,-18.922588,1.0,-0.004002485
ENSG00000229625,-18.92339,1.0,-0.004002485
ENSG00000276223,-18.926746,1.0,-0.004002485
ENSG00000253403,-18.928488,1.0,-0.004002485
ENSG00000279261,-18.92902,1.0,-0.004002485
ENSG00000182759,-18.929155,1.0,-0.004002485
ENSG00000276557,-18.932226,1.0,-0.004002485
ENSG00000211653,-18.939842,1.0,-0.004002485
ENSG00000287107,-18.944826,1.0,-0.004002485
ENSG00000228596,-18.945353,1.0,-0.005336647
ENSG00000172818,-18.954866,1.0,-0.004002485
ENSG00000128342,-18.95884,1.0,-0.004002485
ENSG00000273006,-18.965864,1.0,-0.004002485
ENSG00000264066,-18.985153,1.0,-0.004002485
ENSG00000286902,-19.01188,1.0,-0.005336647
ENSG00000230250,-19.01822,1.0,-0.005336647
ENSG00000166589,-19.022448,1.0,-0.005336647
ENSG00000286309,-19.042757,1.0,-0.005336647
ENSG00000232947,-19.050299,1.0,-0.005336647
ENSG00000248505,-19.057722,1.0,-0.005336647
ENSG00000196341,-19.073275,1.0,-0.005336647
ENSG00000249861,-19.076626,1.0,-0.005336647
ENSG00000223716,-19.078875,1.0,-0.005336647
ENSG00000258548,-19.082424,1.0,-0.005336647
ENSG00000287457,-19.097652,1.0,-0.005336647
ENSG00000287105,-19.098396,1.0,-0.005336647
ENSG00000267670,-19.104425,1.0,-0.005336647
ENSG00000277482,-19.113855,1.0,-0.005336647
ENSG00000259037,-19.11435,1.0,-0.005336647
ENSG00000280515,-19.115767,1.0,-0.005336647
ENSG00000275385,-19.130136,1.0,-0.005336647
ENSG00000285254,-19.131886,1.0,-0.005336647
ENSG00000211779,-19.132387,1.0,-0.005336647
ENSG00000258489,-19.133978,1.0,-0.005336647
ENSG00000285177,-19.13627,1.0,-0.005336647
ENSG00000236481,-19.140585,1.0,-0.005336647
ENSG00000232415,-19.142956,1.0,-0.005336647
ENSG00000227386,-19.14409,1.0,-0.005336647
ENSG00000237402,-19.145742,1.0,-0.005336647
ENSG00000224057,-19.148348,1.0,-0.005336647
ENSG00000285711,-19.149263,1.0,-0.005336647
ENSG00000167332,-19.152374,1.0,-0.005336647
ENSG00000258478,-19.15808,1.0,-0.005336647
ENSG00000227071,-19.160292,1.0,-0.005336647
ENSG00000286728,-19.172052,1.0,-0.005336647
ENSG00000263609,-19.172466,1.0,-0.005336647
ENSG00000206262,-19.174065,1.0,-0.005336647
ENSG00000230229,-19.17578,1.0,-0.005336647
ENSG00000258115,-19.18017,1.0,-0.005336647
ENSG00000267815,-19.181965,1.0,-0.005336647
ENSG00000249406,-19.18203,1.0,-0.005336647
ENSG00000288077,-19.183752,1.0,-0.005336647
ENSG00000261572,-19.184202,1.0,-0.005336647
ENSG00000259002,-19.18515,1.0,-0.005336647
ENSG00000250544,-19.192211,1.0,-0.005336647
ENSG00000287112,-19.196278,1.0,-0.005336647
ENSG00000229309,-19.199705,1.0,-0.005336647
ENSG00000254654,-19.200214,1.0,-0.005336647
ENSG00000286740,-19.200441,1.0,-0.005336647
ENSG00000254878,-19.204176,1.0,-0.005336647
ENSG00000184724,-19.206463,1.0,-0.005336647
ENSG00000131721,-19.212318,1.0,-0.005336647
ENSG00000102021,-19.2134,1.0,-0.005336647
ENSG00000271148,-19.227543,1.0,-0.005336647
ENSG00000250105,-19.233198,1.0,-0.005336647
ENSG00000248050,-19.235714,1.0,-0.005336647
ENSG00000286435,-19.237053,1.0,-0.005336647
ENSG00000235009,-19.238525,1.0,-0.005336647
ENSG00000139329,-19.23925,1.0,-0.005336647
ENSG00000261334,-19.24569,1.0,-0.005336647
ENSG00000275793,-19.249302,1.0,-0.005336647
ENSG00000188505,-19.258125,1.0,-0.005336647
ENSG00000230944,-19.262798,1.0,-0.005336647
ENSG00000224691,-19.265177,1.0,-0.005336647
ENSG00000226771,-19.270061,1.0,-0.005336647
ENSG00000276473,-19.272509,1.0,-0.005336647
ENSG00000231440,-19.275372,1.0,-0.005336647
ENSG00000267760,-19.288422,1.0,-0.005336647
ENSG00000250821,-19.288885,1.0,-0.005336647
ENSG00000228968,-19.293053,1.0,-0.0066708084
ENSG00000265927,-19.2968,1.0,-0.005336647
ENSG00000225626,-19.310535,1.0,-0.005336647
ENSG00000179772,-19.311079,1.0,-0.005336647
ENSG00000251321,-19.313623,1.0,-0.005336647
ENSG00000265697,-19.31412,1.0,-0.005336647
ENSG00000115297,-19.324394,1.0,-0.0066708084
ENSG00000228048,-19.328407,1.0,-0.005336647
ENSG00000271742,-19.32897,1.0,-0.005336647
ENSG00000197353,-19.344597,1.0,-0.005336647
ENSG00000235168,-19.378096,1.0,-0.0066708084
ENSG00000274624,-19.383078,1.0,-0.0066708084
ENSG00000256879,-19.391932,1.0,-0.0066708084
ENSG00000184735,-19.396519,1.0,-0.0066708084
ENSG00000287301,-19.399614,1.0,-0.0066708084
ENSG00000084674,-19.40955,1.0,-0.0066708084
