"pseudotime_L1","pseudotime_L2","disease_group","cluster","Braak","ADNC"
7.38470059339533,7.17191936742253,"Control","2","Braak IV","Not AD"
13.1178819103067,11.6721326999521,"AD_Low_Int","2","Braak VI","Intermediate"
8.66884895210942,8.70911499853901,"AD_High","2","Braak VI","High"
8.14691200208716,7.98736581248706,"AD_High","2","Braak V","High"
8.99362044618381,9.03141179850882,"AD_High","2","Braak V","High"
10.847886314845,10.8204625551114,"AD_High","2","Braak VI","High"
14.0429640912327,11.3190513902217,"Control","2","Braak 0","Not AD"
5.06195903991185,4.8276249083279,"AD_Low_Int","2","Braak III","Low"
12.2833570110747,12.167113945782,"AD_High","2","Braak V","High"
14.4335169676833,11.8959499189307,"AD_Low_Int","2","Braak IV","Intermediate"
7.88379613564922,7.87873411172374,"AD_Low_Int","2","Braak IV","Low"
9.63518139971903,9.67639578545682,"AD_High","2","Braak V","High"
8.98507252233854,9.25239990223617,"AD_Low_Int","2","Braak IV","Intermediate"
14.0887040781937,11.9510186611088,"AD_High","2","Braak V","High"
4.72313443243629,4.49398529595484,"AD_Low_Int","2","Braak III","Low"
9.50385153463041,9.33658691938101,"Control","2","Braak II","Not AD"
5.75113907103406,5.47251825904235,"AD_Low_Int","2","Braak IV","Low"
8.36954655982004,8.40646522373766,"Reference","2","Reference","Reference"
8.90771410080407,8.46800468784983,"AD_High","2","Braak VI","High"
8.07218123248665,8.06748364170367,"Reference","2","Reference","Reference"
8.11579857448582,8.10055699495069,"AD_High","2","Braak V","High"
9.56341241973164,10.121939663027,"AD_Low_Int","2","Braak IV","Low"
5.85700591979199,5.59063298102869,"AD_High","2","Braak VI","High"
8.34580817078163,8.29341093509877,"AD_High","2","Braak V","High"
9.58453166949215,9.4797295053641,"AD_Low_Int","2","Braak II","Low"
11.5654213670119,12.068600763649,"AD_Low_Int","2","Braak VI","Intermediate"
13.7501920486566,11.2644355615582,"AD_High","2","Braak V","High"
3.83925954876395,NA,"AD_High","0","Braak VI","High"
5.12095736124802,4.84641579872993,"AD_High","2","Braak V","High"
11.5797455766009,12.1804894116744,"AD_Low_Int","2","Braak V","Intermediate"
10.1570111429587,10.9317788273064,"AD_High","2","Braak VI","High"
11.6097118810934,3.11998769512302,"Control","4","Braak IV","Not AD"
3.45059179671997,NA,"AD_High","0","Braak VI","High"
7.35037353257431,6.90567285597667,"AD_Low_Int","2","Braak IV","Low"
11.0426514395983,5.17758193830592,"AD_High","2","Braak VI","High"
0,NA,"AD_Low_Int","0","Braak III","Intermediate"
6.20277624118788,6.11884204577751,"AD_Low_Int","2","Braak III","Low"
9.91960007268394,9.13237149669222,"Control","2","Braak IV","Not AD"
11.0184682541087,11.3058873977664,"AD_Low_Int","2","Braak III","Intermediate"
11.6097118810934,3.25329716702028,"AD_High","4","Braak V","High"
4.70864345345606,4.466129424734,"AD_High","2","Braak VI","High"
6.97905239656582,6.88792354428441,"AD_Low_Int","2","Braak V","Intermediate"
7.32118835899864,7.21668478165111,"AD_Low_Int","2","Braak IV","Intermediate"
8.029587119008,8.06748364170367,"AD_High","2","Braak VI","High"
2.70756963675191,2.51117275634703,"AD_Low_Int","4","Braak IV","Intermediate"
14.0750461745224,10.6727586990013,"AD_High","2","Braak V","High"
9.97400637839697,10.4007479512517,"AD_Low_Int","2","Braak III","Intermediate"
11.6097118810934,3.86511698431632,"AD_High","2","Braak V","High"
8.62136029174208,8.84619058139617,"AD_High","2","Braak VI","High"
9.86560556340384,10.0899055461095,"AD_High","2","Braak V","High"
11.802174562912,13.2117648760057,"AD_Low_Int","2","Braak III","Low"
6.37430189102899,6.30006290906311,"AD_High","2","Braak V","High"
7.07356140890139,6.57093105476994,"Control","2","Braak IV","Not AD"
12.3059883996462,12.7687227831795,"AD_Low_Int","2","Braak IV","Intermediate"
6.3729756815037,6.18439706614271,"AD_High","2","Braak V","High"
10.1723559414548,10.5040755919053,"AD_Low_Int","2","Braak III","Intermediate"
7.47621462172615,7.27328356300434,"AD_High","2","Braak V","High"
11.802174562912,12.5964269316416,"AD_Low_Int","2","Braak VI","Intermediate"
10.3606937800374,10.721954077013,"AD_Low_Int","2","Braak III","Low"
6.00493663230749,5.73162394129482,"AD_High","2","Braak V","High"
13.7825087308061,11.3823410025285,"AD_Low_Int","2","Braak III","Low"
14.3954635819521,11.8422379373984,"AD_Low_Int","2","Braak III","Intermediate"
14.7889326345381,11.3772162610262,"AD_High","2","Braak VI","High"
7.11058125572473,7.02032333367339,"AD_High","2","Braak V","High"
9.70692707327395,10.2063340017813,"Control","2","Braak IV","Not AD"
8.53581975923214,8.67816129915447,"AD_High","2","Braak VI","High"
11.2184042621055,4.76058608455817,"AD_High","2","Braak V","High"
14.7844230208829,10.8685320158607,"Control","2","Braak 0","Not AD"
13.9941824350263,12.4169070600341,"Control","2","Braak IV","Not AD"
11.4857091995238,11.8999064858923,"AD_Low_Int","2","Braak VI","Intermediate"
10.2446661651289,10.1312019429135,"AD_High","2","Braak VI","High"
9.46642972746155,10.0550487832071,"AD_High","2","Braak V","High"
13.0079240767359,11.5394303284789,"Control","2","Braak IV","Not AD"
6.84103003017758,6.55878249976617,"AD_Low_Int","2","Braak IV","Intermediate"
7.58891960335996,7.54998486396533,"AD_High","2","Braak V","High"
10.5852102878303,6.1831417456334,"AD_Low_Int","2","Braak II","Low"
14.1439934392688,12.184498659882,"Control","2","Braak 0","Not AD"
14.5242134924785,11.951617137949,"AD_Low_Int","2","Braak II","Low"
9.11648331824311,9.33259091291865,"AD_High","2","Braak V","High"
9.48472680436076,9.61404230219717,"AD_High","2","Braak V","High"
10.571383362357,11.068956959001,"AD_High","2","Braak V","High"
5.69637552503614,5.4244891920189,"Control","2","Braak IV","Not AD"
13.3790723495632,11.7856577709469,"AD_Low_Int","2","Braak III","Intermediate"
13.3721176761089,11.8327711320168,"AD_High","2","Braak VI","High"
10.7617796147693,10.9390385625735,"AD_Low_Int","2","Braak II","Low"
11.2893552757865,11.5902150796491,"AD_High","2","Braak VI","High"
11.7279687498706,12.5344507948424,"AD_High","2","Braak V","High"
11.3176042542428,4.4602051961413,"AD_Low_Int","2","Braak II","Low"
11.7058320573057,3.0693620509771,"AD_Low_Int","4","Braak IV","Intermediate"
2.55885805356868,NA,"AD_Low_Int","5","Braak V","Intermediate"
13.4705611175224,11.5383038185298,"AD_High","2","Braak VI","High"
7.45146573423001,7.29854997755275,"AD_High","2","Braak V","High"
6.87165383665513,6.76736560162979,"AD_High","2","Braak V","High"
10.2200806665022,10.7716197533812,"AD_High","2","Braak VI","High"
7.15749446660257,6.61469415704625,"AD_Low_Int","2","Braak III","Low"
7.30272404373579,7.22701598019617,"AD_Low_Int","2","Braak V","Intermediate"
6.86144709971068,6.84135274728226,"AD_Low_Int","2","Braak IV","Intermediate"
5.12493725554962,4.90162703758294,"AD_High","2","Braak V","High"
9.53198704833128,9.18816452337141,"AD_High","2","Braak VI","High"
6.44476128416512,6.32881747297193,"AD_Low_Int","2","Braak IV","Intermediate"
14.7432829701214,10.4167437355879,"AD_Low_Int","2","Braak III","Low"
8.6184492246228,8.74163770131314,"Control","2","Braak IV","Not AD"
11.3536584468124,11.772959194112,"AD_High","2","Braak VI","High"
11.7058320573057,2.83688564199132,"Control","4","Braak IV","Not AD"
5.24179608871477,5.01754520709633,"AD_Low_Int","2","Braak IV","Intermediate"
3.8119640778962,3.58771402043147,"AD_Low_Int","2","Braak IV","Low"
14.0104448216413,11.2386268941195,"AD_Low_Int","2","Braak III","Intermediate"
1.42557893965919,NA,"AD_Low_Int","4","Braak VI","Intermediate"
9.83444980533074,10.4728315533938,"AD_High","2","Braak V","High"
14.2067365916276,12.3916972246332,"AD_High","2","Braak V","High"
7.61593650106437,7.29798469954131,"Control","2","Braak IV","Not AD"
8.95024145641993,9.40333764804921,"AD_High","2","Braak V","High"
6.47116898410414,6.2378548718238,"AD_High","2","Braak V","High"
9.03454843803764,9.52270262522323,"AD_Low_Int","2","Braak IV","Intermediate"
9.49858002763765,9.92835987106898,"AD_Low_Int","2","Braak IV","Intermediate"
2.21790504458367,NA,"Control","5","Braak II","Not AD"
6.87529408966497,6.78548644960779,"AD_High","2","Braak V","High"
10.032891665312,10.7164115858314,"AD_High","2","Braak V","High"
6.54826345086041,6.05710134037147,"AD_High","2","Braak VI","High"
6.67706324222156,6.52419820182289,"AD_High","2","Braak V","High"
2.32147606392863,2.1281090552501,"AD_High","4","Braak V","High"
9.53038861064072,8.67506414793655,"AD_Low_Int","2","Braak IV","Intermediate"
7.39729955532721,7.27513152474601,"AD_Low_Int","2","Braak IV","Intermediate"
14.2950927317314,12.0532880385099,"AD_High","2","Braak V","High"
7.19463554913884,7.05836503353803,"AD_High","2","Braak V","High"
8.04441155438483,8.06748364170367,"Reference","2","Reference","Reference"
13.1924504216293,12.3650337808448,"AD_Low_Int","2","Braak VI","Intermediate"
11.3336590010059,11.6807756652646,"Control","2","Braak IV","Not AD"
8.17600508534762,8.14838244684592,"AD_High","2","Braak V","High"
11.802174562912,12.6486807367725,"AD_High","2","Braak V","High"
3.54847786552083,3.3372389208128,"AD_High","4","Braak V","High"
6.97652405991044,6.34865129406685,"AD_Low_Int","2","Braak VI","Intermediate"
8.95024145641993,9.40333764804921,"Control","2","Braak 0","Not AD"
9.41870089061328,10.0550487832071,"AD_High","2","Braak V","High"
5.45894242889666,5.25321431531332,"AD_Low_Int","2","Braak III","Intermediate"
13.2004492579851,11.2421278457185,"AD_Low_Int","2","Braak II","Low"
4.90387409504401,4.67412655317983,"AD_High","2","Braak V","High"
2.53716215756141,2.35401534232055,"AD_Low_Int","4","Braak III","Low"
9.29383201258131,9.88228274638847,"AD_High","2","Braak V","High"
14.6541569171851,10.4195044056295,"AD_High","2","Braak V","High"
6.33329973495348,6.17376985216186,"AD_Low_Int","2","Braak V","Intermediate"
6.62364639984945,6.45711000522563,"AD_Low_Int","2","Braak V","Intermediate"
8.081723746586,7.79999454109379,"AD_High","2","Braak VI","High"
11.7391302708672,12.4848934753796,"AD_Low_Int","2","Braak VI","Intermediate"
4.32480374888694,4.10576250310696,"AD_High","2","Braak VI","High"
11.7058320573057,2.58652362038739,"AD_Low_Int","4","Braak IV","Low"
9.65551190369108,10.2649902511435,"AD_High","2","Braak V","High"
7.75030378494147,7.72379213155416,"AD_Low_Int","2","Braak IV","Low"
7.3631264439438,7.18661113362181,"AD_High","2","Braak V","High"
8.40220442302342,8.32372174470029,"Reference","2","Reference","Reference"
4.23772766094153,4.02813735838962,"AD_High","2","Braak V","High"
2.48193186507692,2.31038555887841,"Control","4","Braak 0","Not AD"
8.05914125121558,7.63086124412906,"AD_High","2","Braak VI","High"
7.54281330789492,7.12347487826819,"AD_High","2","Braak V","High"
7.97514394868493,7.85000316828367,"AD_High","2","Braak V","High"
6.91461882657601,6.87406823597483,"AD_Low_Int","2","Braak IV","Low"
9.11978373515591,9.59377447297233,"Reference","2","Reference","Reference"
13.7629915896996,10.8530033936108,"AD_High","2","Braak V","High"
11.4551097030277,4.2171435986957,"AD_High","2","Braak VI","High"
5.02297352085918,NA,"AD_Low_Int","2","Braak V","Intermediate"
10.6791714107334,5.86170870864126,"AD_Low_Int","2","Braak VI","Intermediate"
8.14761564850078,7.96717998440745,"AD_High","2","Braak V","High"
6.57024879861094,5.98279178129403,"AD_High","2","Braak VI","High"
4.79490672642653,4.56556934096179,"Control","2","Braak IV","Not AD"
6.52726637033434,6.36988994142107,"AD_High","2","Braak V","High"
14.0270302691332,13.0253931785728,"Control","3","Braak 0","Not AD"
4.47948475737627,4.25159214865003,"AD_Low_Int","2","Braak IV","Intermediate"
14.0665778428501,11.4592296011129,"AD_High","2","Braak V","High"
8.53558538519341,8.5544828118126,"AD_Low_Int","2","Braak IV","Low"
8.80414626222016,8.88325843179248,"AD_High","2","Braak V","High"
14.9205432242206,10.5489054849528,"AD_High","2","Braak V","High"
15.864109954592,9.67633531351385,"Control","2","Braak 0","Not AD"
13.2937256766264,13.6506338598832,"AD_Low_Int","3","Braak IV","Intermediate"
14.5280440478909,10.4728944465433,"AD_High","2","Braak V","High"
6.61412810986596,6.6062391804359,"AD_High","2","Braak V","High"
11.6097118810934,2.95227218082995,"AD_Low_Int","4","Braak V","Intermediate"
11.5131699793979,3.66104175146512,"AD_High","4","Braak VI","High"
11.802174562912,13.5301224592806,"Control","4","Braak 0","Not AD"
9.49567884104692,9.62493193076332,"AD_High","2","Braak V","High"
11.0609461816901,5.09689438840409,"AD_High","2","Braak V","High"
6.89564380544475,6.74579773414496,"AD_Low_Int","2","Braak IV","Intermediate"
3.45313894985965,3.24309149039858,"AD_Low_Int","2","Braak VI","Intermediate"
4.49050791326212,4.26268421007998,"AD_High","2","Braak VI","High"
8.90913425246421,8.80318417273751,"AD_Low_Int","2","Braak IV","Low"
10.9827402105015,5.44867058213666,"Control","2","Braak IV","Not AD"
4.4241682967843,4.20176727864791,"AD_High","2","Braak VI","High"
6.95044448210376,6.84135274728226,"AD_Low_Int","2","Braak IV","Low"
8.39098282010064,8.47045837396211,"AD_Low_Int","2","Braak IV","Low"
9.03360093401525,9.4202531068723,"Control","2","Braak 0","Not AD"
6.88823411698996,6.74900499104055,"AD_Low_Int","2","Braak III","Intermediate"
11.6957656435029,12.5034794729942,"AD_High","2","Braak V","High"
4.33976987677284,4.11601155759343,"AD_Low_Int","2","Braak VI","Intermediate"
8.9612073013927,9.40333764804921,"AD_Low_Int","2","Braak II","Low"
5.59116529430108,5.40057477434663,"AD_Low_Int","2","Braak IV","Intermediate"
8.3008993878247,8.40646522373766,"AD_High","2","Braak V","High"
8.6184492246228,8.90442426804747,"Reference","2","Reference","Reference"
14.2118003679013,12.7260540382425,"Control","2","Braak 0","Not AD"
9.72234150759506,9.94155633213385,"AD_Low_Int","2","Braak II","Low"
8.16658190846119,8.19931870621172,"AD_High","2","Braak V","High"
2.48506686699417,NA,"AD_High","5","Braak V","High"
4.543953591818,4.31625910361232,"AD_High","2","Braak V","High"
8.95024145641993,9.13865313997736,"AD_High","2","Braak V","High"
8.45288493554871,8.57449136455242,"AD_High","2","Braak VI","High"
9.88071263956786,10.4094372021562,"AD_High","2","Braak V","High"
15.6517153688901,9.79133530334351,"AD_Low_Int","2","Braak II","Low"
13.4725335008436,12.2106401186166,"AD_High","2","Braak VI","High"
9.02112788181788,9.40333764804921,"AD_Low_Int","2","Braak II","Low"
10.8050126853722,11.3127259270897,"AD_Low_Int","2","Braak II","Low"
7.65610191421025,7.41528247016151,"AD_Low_Int","2","Braak IV","Low"
6.51238664793239,6.33366536054951,"Control","2","Braak IV","Not AD"
13.3398950332942,11.6466848314425,"AD_High","2","Braak VI","High"
8.45288493554871,8.54920469269203,"AD_Low_Int","2","Braak IV","Intermediate"
8.87316717108843,9.04021371183895,"Reference","2","Reference","Reference"
12.1412495337662,12.2861937137745,"AD_High","2","Braak VI","High"
6.26839367412059,6.11921552107918,"AD_Low_Int","2","Braak IV","Intermediate"
9.52118949106282,9.92260687759139,"AD_Low_Int","2","Braak V","Intermediate"
3.17506130545463,2.9846866303113,"AD_Low_Int","4","Braak III","Low"
3.422543255761,3.21357850178964,"AD_Low_Int","2","Braak IV","Intermediate"
7.73810010646104,7.45003889292854,"AD_High","2","Braak V","High"
10.5210831486977,11.2027446967636,"AD_High","2","Braak V","High"
9.30508559538141,9.89308698387374,"AD_High","2","Braak V","High"
10.6629258505706,11.1291688424496,"AD_High","2","Braak V","High"
2.95028729379449,2.74689428721966,"AD_High","4","Braak V","High"
14.7644930362326,11.7025560506883,"AD_High","2","Braak VI","High"
5.37363691190547,5.07210181882213,"AD_Low_Int","2","Braak IV","Intermediate"
10.0627832246507,9.64849005448052,"Control","2","Braak IV","Not AD"
8.28569093825942,8.27097258114268,"AD_High","2","Braak V","High"
7.23617603590737,7.04870247126136,"AD_High","2","Braak V","High"
5.74147168024824,5.46433608983577,"AD_Low_Int","2","Braak IV","Low"
8.029587119008,7.95807142393362,"AD_High","2","Braak V","High"
10.9382030575165,5.66655358657348,"AD_Low_Int","2","Braak IV","Intermediate"
7.55487839656062,7.30976063050797,"AD_High","2","Braak VI","High"
10.3821005886821,10.5785587921669,"AD_High","2","Braak V","High"
11.4965722840798,3.98175120462079,"AD_Low_Int","2","Braak II","Low"
8.24963130008696,7.96710957870989,"AD_Low_Int","2","Braak IV","Low"
5.61913468148379,5.38899966603307,"Control","2","Braak V","Not AD"
12.0219775698694,12.0587145404491,"AD_High","2","Braak VI","High"
12.0676658983133,13.7334272614923,"AD_High","3","Braak V","High"
7.49080469747273,7.42243473720868,"AD_High","2","Braak VI","High"
9.4723414670356,9.90815996487203,"AD_High","2","Braak V","High"
8.30862331791912,8.34319269228818,"AD_High","2","Braak V","High"
9.55813321057416,9.98679152244749,"AD_Low_Int","2","Braak III","Intermediate"
11.802174562912,14.3072051323263,"AD_Low_Int","4","Braak II","Low"
11.8706102918372,12.1842501823584,"AD_High","2","Braak VI","High"
2.75828300390831,2.58754581642844,"AD_High","4","Braak V","High"
5.27416573846842,5.03539626879771,"AD_High","2","Braak V","High"
14.4367924026245,10.5897510588026,"AD_High","2","Braak VI","High"
14.9985588987127,10.4524097851455,"AD_Low_Int","2","Braak 0","Low"
7.37072135844557,7.19693928815162,"AD_High","2","Braak V","High"
9.20629197186368,9.63757385406669,"AD_Low_Int","2","Braak VI","Intermediate"
9.39789625214637,10.0139445618159,"AD_High","2","Braak V","High"
4.80277476070337,4.57725848808393,"AD_High","2","Braak V","High"
9.77327844486569,9.85399432161133,"AD_Low_Int","2","Braak IV","Intermediate"
13.2550294402606,13.3701361670716,"AD_Low_Int","3","Braak IV","Intermediate"
7.01305547911388,6.85233386458532,"AD_Low_Int","2","Braak IV","Low"
7.80444310345185,7.43608140014603,"AD_High","2","Braak VI","High"
8.36954655982004,8.32076085179905,"AD_High","2","Braak V","High"
12.375020816847,12.0832901127511,"AD_Low_Int","2","Braak V","Intermediate"
5.73579637509544,5.55275257456987,"AD_Low_Int","2","Braak V","Intermediate"
14.1265583483454,11.5431478445365,"AD_High","2","Braak VI","High"
9.1540769599284,9.66246006362189,"Reference","2","Reference","Reference"
11.5837667775774,12.1786357760054,"AD_High","2","Braak V","High"
7.97786876311475,7.65799375360427,"AD_High","2","Braak V","High"
15.864109954592,9.62105347203778,"AD_Low_Int","2","Braak IV","Intermediate"
9.03454843803764,9.43567377828326,"AD_High","2","Braak V","High"
11.0184682541087,5.34295258467831,"AD_High","2","Braak VI","High"
11.2184042621055,4.72435273407949,"AD_High","2","Braak VI","High"
8.90382202431776,9.22628947392234,"AD_Low_Int","2","Braak IV","Intermediate"
7.04832373580139,7.02032333367339,"Control","2","Braak IV","Not AD"
8.10554055210359,8.06748364170367,"AD_Low_Int","2","Braak IV","Low"
14.850520793194,10.5690654791354,"AD_High","2","Braak V","High"
6.44956236300881,6.26033081658072,"AD_Low_Int","2","Braak IV","Intermediate"
4.11864965855874,3.88503586231932,"AD_High","2","Braak V","High"
7.01305547911388,7.01096080112086,"AD_High","2","Braak V","High"
7.11949280715877,7.02032333367339,"AD_Low_Int","2","Braak IV","Intermediate"
11.899712646679,13.424692794734,"AD_High","3","Braak VI","High"
7.97811836948213,7.91581463663443,"Control","2","Braak IV","Not AD"
5.39789939044711,5.14096724833717,"AD_High","2","Braak V","High"
2.65344613763567,NA,"AD_High","5","Braak VI","High"
4.94205178901912,4.71847147013558,"AD_High","2","Braak VI","High"
11.7058320573057,3.00210348371659,"Reference","4","Reference","Reference"
7.85419022254516,7.77687965493348,"AD_Low_Int","2","Braak IV","Intermediate"
9.102952225029,9.45225951111035,"AD_High","2","Braak V","High"
11.3964187144471,4.66948273067439,"AD_High","2","Braak V","High"
8.86664896388913,9.07378512931986,"AD_Low_Int","2","Braak V","Intermediate"
12.8207054218855,12.1310026649538,"AD_Low_Int","2","Braak VI","Intermediate"
8.59647824954678,8.74163770131314,"AD_High","2","Braak V","High"
7.30272404373579,7.17632313591375,"AD_High","2","Braak V","High"
8.08029352430074,8.06748364170367,"AD_High","2","Braak VI","High"
11.6090380299333,NA,"AD_High","2","Braak V","High"
8.029587119008,7.98314385434477,"AD_Low_Int","2","Braak IV","Low"
7.20714648364743,7.1982067179036,"AD_High","2","Braak V","High"
5.38176874291562,5.18356783738684,"AD_Low_Int","2","Braak VI","Intermediate"
7.44718806041221,7.0773579692143,"AD_High","2","Braak V","High"
3.4763386301885,3.26249712911085,"AD_Low_Int","2","Braak VI","Intermediate"
8.78355626900197,9.04475522103901,"AD_High","2","Braak V","High"
7.07336840311439,6.35860031958461,"AD_High","2","Braak V","High"
9.60124866246666,10.2745632095052,"AD_Low_Int","2","Braak IV","Intermediate"
13.4329595638072,13.6541867375476,"AD_High","3","Braak V","High"
5.08384703056428,4.82673054457269,"AD_High","2","Braak V","High"
6.19989133912581,5.97995194826487,"AD_High","2","Braak VI","High"
7.61103108629036,7.45293596682495,"AD_High","2","Braak V","High"
8.15168896144189,8.12716809465503,"AD_High","2","Braak V","High"
14.1339806426933,12.4937568757982,"Control","2","Braak 0","Not AD"
2.5312125245054,2.34301912858395,"AD_High","4","Braak VI","High"
12.0997801994219,14.4853773922201,"AD_Low_Int","3","Braak III","Low"
8.77570274286597,9.04398947764664,"AD_Low_Int","2","Braak II","Low"
14.9807146694208,10.3317000767779,"AD_Low_Int","2","Braak II","Low"
3.59221943441034,3.35780457606089,"Reference","2","Reference","Reference"
5.05073500834604,4.76617385327575,"AD_Low_Int","2","Braak II","Low"
9.38251215632131,10.0145010700498,"AD_High","2","Braak V","High"
14.317259406626,10.9865439963892,"AD_High","2","Braak VI","High"
4.24740419895048,NA,"AD_Low_Int","2","Braak IV","Intermediate"
11.7058320573057,2.80413544292363,"AD_High","4","Braak V","High"
6.06222724973374,5.80628670175776,"AD_High","2","Braak VI","High"
11.5131699793979,4.03628682092802,"Control","2","Braak IV","Not AD"
9.2318020619917,9.70671919071666,"AD_Low_Int","2","Braak IV","Intermediate"
6.5089534146273,6.35940835525946,"Control","2","Braak IV","Not AD"
3.80060831769224,3.56735962224268,"AD_Low_Int","0","Braak IV","Intermediate"
10.3063277466973,10.6678499088523,"Control","2","Braak 0","Not AD"
7.31056596479225,7.21285577837063,"AD_High","2","Braak V","High"
2.50693566694707,NA,"AD_High","5","Braak V","High"
8.98469051455606,9.2766205013503,"AD_High","2","Braak V","High"
9.45714740092458,9.62158354509655,"AD_Low_Int","2","Braak IV","Intermediate"
10.6437120781212,6.02292791270064,"AD_Low_Int","2","Braak IV","Low"
10.656947449825,11.254557473566,"Control","2","Braak IV","Not AD"
8.31984268649331,8.27825675121129,"AD_High","2","Braak VI","High"
10.5201509361801,11.2628250056876,"AD_High","2","Braak VI","High"
4.8793825990396,4.6461360932037,"AD_Low_Int","2","Braak IV","Low"
7.11058125572473,7.02032333367339,"AD_High","2","Braak VI","High"
10.4669854453821,10.9470124238279,"AD_High","2","Braak VI","High"
9.04543716644018,9.56717295249858,"AD_Low_Int","2","Braak IV","Intermediate"
5.67421153524516,NA,"AD_Low_Int","2","Braak IV","Intermediate"
6.79189506426477,6.58940781551581,"AD_High","2","Braak V","High"
6.14928345648976,6.02180578302829,"AD_High","2","Braak VI","High"
7.58323203298941,7.54998486396533,"AD_Low_Int","2","Braak IV","Low"
7.05413852902253,6.87537939486079,"AD_High","2","Braak V","High"
8.66737132300511,8.73550757767722,"AD_High","2","Braak VI","High"
4.73498527536393,4.50520221479143,"Control","2","Braak V","Not AD"
11.802174562912,13.405369508698,"AD_High","4","Braak V","High"
13.7403447927826,11.6091549395696,"AD_High","2","Braak V","High"
3.79047444675251,NA,"AD_High","0","Braak VI","High"
3.22149249557728,3.05476003776401,"AD_Low_Int","4","Braak III","Low"
13.8116596001358,10.9144482944088,"AD_High","2","Braak V","High"
4.56085501848698,4.33296451111793,"Control","2","Braak IV","Not AD"
7.51853815002545,7.44740922085398,"AD_High","2","Braak V","High"
14.2434150735141,10.7001009481281,"AD_High","2","Braak V","High"
3.82533965096513,3.62363268277067,"AD_High","2","Braak V","High"
9.02370239884445,9.37552205070603,"Control","2","Braak IV","Not AD"
10.9448826190826,11.4081036465122,"AD_Low_Int","2","Braak II","Low"
6.11169198235308,5.93862388424965,"AD_High","2","Braak V","High"
5.86354330074923,5.60328229919055,"AD_High","2","Braak V","High"
11.802174562912,12.9747273600075,"AD_Low_Int","4","Braak V","Intermediate"
4.59894095317527,4.36864858355399,"AD_Low_Int","2","Braak II","Low"
4.39935556002393,4.17039060848981,"AD_Low_Int","2","Braak III","Intermediate"
7.52271838884563,7.44896119982442,"AD_Low_Int","2","Braak IV","Low"
2.61158822383839,2.43974558840049,"AD_Low_Int","4","Braak IV","Intermediate"
13.5575809345526,11.6250150936508,"AD_High","2","Braak VI","High"
12.2642618767501,13.179104349428,"AD_Low_Int","2","Braak IV","Intermediate"
0,NA,"AD_High","0","Braak V","High"
10.4506254516277,6.36578403981802,"AD_High","2","Braak V","High"
7.07475882443385,6.99138705419644,"AD_Low_Int","2","Braak IV","Intermediate"
14.0924903561292,12.5715681609684,"AD_High","2","Braak V","High"
4.83331769459663,4.59155963432412,"AD_Low_Int","2","Braak VI","Intermediate"
5.15900551125722,4.89125826110209,"AD_Low_Int","2","Braak III","Intermediate"
5.21620354905728,4.9884540112778,"AD_High","2","Braak VI","High"
14.7014830177991,10.8545339641157,"Reference","2","Reference","Reference"
9.45360687071814,10.0691838052428,"AD_High","2","Braak V","High"
10.5349322614495,10.2800786540029,"AD_High","2","Braak V","High"
4.72004431123468,NA,"AD_Low_Int","2","Braak IV","Intermediate"
3.3919284803112,3.20364651831169,"AD_Low_Int","2","Braak VI","Intermediate"
8.029587119008,8.02638472617993,"AD_High","2","Braak VI","High"
11.899712646679,13.320895001683,"AD_Low_Int","4","Braak III","Low"
11.2754326307843,4.65056780992654,"Control","2","Braak 0","Not AD"
14.1680028428809,11.1184529829022,"Control","2","Braak IV","Not AD"
12.0644695419552,13.8118659773884,"AD_High","3","Braak VI","High"
11.0092509912592,10.6361659979316,"AD_Low_Int","2","Braak III","Low"
15.0179071654215,11.1538550211382,"AD_High","2","Braak VI","High"
14.945431443355,11.1272856285536,"AD_High","2","Braak V","High"
12.1804317007765,12.6277803844394,"AD_Low_Int","2","Braak II","Low"
13.8507652576666,11.1584528144037,"AD_High","2","Braak V","High"
11.4159034196288,4.14106884460332,"AD_High","2","Braak VI","High"
4.66712260116144,4.43811645208689,"AD_Low_Int","2","Braak III","Low"
14.6198220926081,11.5493149260005,"Control","2","Braak 0","Not AD"
10.718065844708,11.1255284365545,"AD_High","2","Braak VI","High"
13.6631495479849,12.4005163227038,"AD_Low_Int","2","Braak II","Low"
10.7809256873097,10.2731036371021,"AD_Low_Int","2","Braak IV","Intermediate"
13.9998332932891,11.8492344336378,"AD_Low_Int","2","Braak IV","Intermediate"
11.7058320573057,2.33592104297438,"Control","4","Braak II","Not AD"
10.4050250671344,11.1031736246225,"AD_High","2","Braak V","High"
13.6395343997511,13.5848822268799,"AD_High","3","Braak V","High"
2.54554578499476,NA,"AD_High","5","Braak V","High"
6.40029431800428,6.2554173517468,"AD_High","2","Braak V","High"
6.55417369933434,6.225686394016,"AD_Low_Int","2","Braak III","Intermediate"
9.70217518759991,10.4986568561398,"AD_Low_Int","2","Braak II","Low"
6.83427098545014,6.60009214860172,"AD_Low_Int","2","Braak IV","Intermediate"
13.9662026360476,12.6844628788798,"AD_High","2","Braak VI","High"
8.50542265397157,8.55414136464019,"AD_Low_Int","2","Braak IV","Intermediate"
9.11978373515591,9.56717295249858,"Control","2","Braak IV","Not AD"
8.66296611041873,8.6248596997168,"AD_High","2","Braak V","High"
10.5375755598828,7.10632256631969,"AD_Low_Int","2","Braak V","Intermediate"
